,date,time,team1Name,team1Score,team2Name,team2Score,venue,referee,totalScore,winner,extraTime,month,year,season,avgHomeScore,avgAwayScore,avgTotalScore,avgHomeScoreByMonth,avgHomeScoreByYear,avgHomeScoreBySeason,avgHomeScoreByTeam,avgAwayScoreByMonth,avgAwayScoreByYear,avgAwayScoreBySeason,avgAwayScoreByTeam,avgTotalScoreByMonth,avgTotalScoreByYear,avgTotalScoreBySeason,avgHomeScoreByTeamByMonth,avgHomeScoreByTeamByYear,avgHomeScoreByTeamBySeason,avgAwayScoreByTeamByMonth,avgAwayScoreByTeamByYear,avgAwayScoreByTeamBySeason
439,02/Mar/2013,15:15,Harlequins,16,Exeter Chiefs,27,Twickenham Stoop,David Rose,43,A,N,Mar,2013,2012-13,25.53,20.8,46.33,25.91,23.78,24.81,26.66,20.79,18.95,19.37,24.01,46.7,42.72,44.19,28.79,19.3,24.64,24.53,20.36,20.55
440,30/Mar/2013,15:00,Worcester Warriors,18,Exeter Chiefs,24,Sixways,David Rose,42,A,N,Mar,2013,2012-13,25.53,20.8,46.33,25.91,23.78,24.81,20.93,20.79,18.95,19.37,24.01,46.7,42.72,44.19,21.15,15.55,20.64,24.53,20.36,20.55
441,31/Mar/2013,14:15,London Irish,33,Sale Sharks,33,Madejski Stadium,Greg Garner,66,D,N,Mar,2013,2012-13,25.53,20.8,46.33,25.91,23.78,24.81,24.29,20.79,18.95,19.37,19.99,46.7,42.72,44.19,27.86,24.64,29.45,17.94,16.9,14.09
442,02/Mar/2013,15:00,Leicester Tigers,48,Sale Sharks,10,Welford Road,Wayne Barnes,58,H,N,Mar,2013,2012-13,25.53,20.8,46.33,25.91,23.78,24.81,26.91,20.79,18.95,19.37,19.99,46.7,42.72,44.19,28.93,29.85,27.92,17.94,16.9,14.09
443,23/Mar/2013,15:00,London Irish,26,Worcester Warriors,6,Madejski Stadium,Wayne Barnes,32,H,N,Mar,2013,2012-13,25.53,20.8,46.33,25.91,23.78,24.81,24.29,20.79,18.95,19.37,16.41,46.7,42.72,44.19,27.86,24.64,29.45,17.93,13.0,17.73
444,30/Mar/2013,14:15,Bath,40,London Welsh,25,The Rec,Tim Wigglesworth,65,H,N,Mar,2013,2012-13,25.53,20.8,46.33,25.91,23.78,24.81,24.21,20.79,18.95,19.37,13.27,46.7,42.72,44.19,21.39,28.0,26.27,18.0,18.17,16.55
445,23/Mar/2013,15:00,Gloucester,15,London Welsh,14,Kingsholm,Martin Fox,29,H,N,Mar,2013,2012-13,25.53,20.8,46.33,25.91,23.78,24.81,26.32,20.79,18.95,19.37,13.27,46.7,42.72,44.19,24.86,19.45,21.73,18.0,18.17,16.55
446,03/Mar/2013,14:15,Saracens,35,London Welsh,14,Allianz Park,Luke Pearce,49,H,N,Mar,2013,2012-13,25.53,20.8,46.33,25.91,23.78,24.81,31.18,20.79,18.95,19.37,13.27,46.7,42.72,44.19,30.0,31.92,27.58,18.0,18.17,16.55
447,20/Apr/2013,15:00,Worcester Warriors,26,Harlequins,42,Sixways,Martin Fox,68,A,N,Apr,2013,2012-13,25.53,20.8,46.33,26.81,23.78,24.81,20.93,23.7,18.95,19.37,22.21,50.51,42.72,44.19,27.38,15.55,20.64,23.5,22.75,25.42
448,20/Apr/2013,15:00,Gloucester,28,Saracens,23,Kingsholm,JP Doyle,51,H,N,Apr,2013,2012-13,25.53,20.8,46.33,26.81,23.78,24.81,26.32,23.7,18.95,19.37,24.17,50.51,42.72,44.19,29.73,19.45,21.73,29.64,24.33,19.55
449,12/Apr/2013,19:45,Sale Sharks,32,Gloucester,9,Salford City Stadium,David Rose,41,H,N,Apr,2013,2012-13,25.53,20.8,46.33,26.81,23.78,24.81,24.15,23.7,18.95,19.37,20.71,50.51,42.72,44.19,23.31,20.45,20.18,23.06,21.7,25.09
450,20/Apr/2013,14:15,Bath,27,Leicester Tigers,26,The Rec,Tim Wigglesworth,53,H,N,Apr,2013,2012-13,25.53,20.8,46.33,26.81,23.78,24.81,24.21,23.7,18.95,19.37,21.65,50.51,42.72,44.19,26.71,28.0,26.27,24.85,19.9,22.27
451,13/Apr/2013,14:15,Harlequins,23,Bath,9,The Twickenham Stoop,Wayne Barnes,32,H,N,Apr,2013,2012-13,25.53,20.8,46.33,26.81,23.78,24.81,26.66,23.7,18.95,19.37,20.11,50.51,42.72,44.19,27.62,19.3,24.64,18.06,18.09,14.82
452,14/Apr/2013,15:45,Leicester Tigers,35,Wasps,16,Welford Road,JP Doyle,51,H,N,Apr,2013,2012-13,25.53,20.8,46.33,26.81,23.78,24.81,26.91,23.7,18.95,19.37,22.14,50.51,42.72,44.19,31.14,29.85,27.92,23.69,20.27,20.64
453,13/Apr/2013,15:00,Exeter Chiefs,27,London Irish,6,Sandy Park,Martin Fox,33,H,N,Apr,2013,2012-13,25.53,20.8,46.33,26.81,23.78,24.81,27.71,23.7,18.95,19.37,18.11,50.51,42.72,44.19,29.43,24.6,28.73,23.67,13.7,12.27
454,14/Apr/2013,15:00,London Welsh,14,Northampton Saints,31,Kassam Stadium,Greg Garner,45,A,N,Apr,2013,2012-13,25.53,20.8,46.33,26.81,23.78,24.81,15.59,23.7,18.95,19.37,22.09,50.51,42.72,44.19,13.5,24.5,20.91,22.5,23.23,22.38
455,21/Apr/2013,14:00,Wasps,24,Exeter Chiefs,37,Adams Park,Wayne Barnes,61,A,N,Apr,2013,2012-13,25.53,20.8,46.33,26.81,23.78,24.81,27.76,23.7,18.95,19.37,24.01,50.51,42.72,44.19,30.93,21.2,25.82,30.15,20.36,20.55
456,20/Apr/2013,17:45,Northampton Saints,47,Sale Sharks,7,Franklin’s Gardens,Luke Pearce,54,H,N,Apr,2013,2012-13,25.53,20.8,46.33,26.81,23.78,24.81,27.63,23.7,18.95,19.37,19.99,50.51,42.72,44.19,31.15,30.4,23.09,26.0,16.9,14.09
457,14/Apr/2013,15:00,Saracens,47,Worcester Warriors,17,Allianz Park,Tim Wigglesworth,64,H,N,Apr,2013,2012-13,25.53,20.8,46.33,26.81,23.78,24.81,31.18,23.7,18.95,19.37,16.41,50.51,42.72,44.19,31.45,31.92,27.58,17.5,13.0,17.73
458,20/Apr/2013,15:00,London Irish,47,London Welsh,28,Madejski Stadium,Dean Richards,75,H,N,Apr,2013,2012-13,25.53,20.8,46.33,26.81,23.78,24.81,24.29,23.7,18.95,19.37,13.27,50.51,42.72,44.19,22.27,24.64,29.45,22.5,18.17,16.55
459,11/May/2013,15:00,Leicester Tigers,33,Harlequins,16,Welford Road,Greg Garner,49,H,N,May,2013,2012-13,25.53,20.8,46.33,29.81,23.78,24.81,26.91,22.81,18.95,19.37,22.21,52.62,42.72,44.19,27.83,29.85,27.92,23.78,22.75,25.42
460,04/May/2013,15:00,Exeter Chiefs,40,Gloucester,39,Sandy Park,Greg Garner,79,H,N,May,2013,2012-13,25.53,20.8,46.33,29.81,23.78,24.81,27.71,22.81,18.95,19.37,20.71,52.62,42.72,44.19,34.85,24.6,28.73,23.45,21.7,25.09
461,04/May/2013,15:00,Saracens,23,Bath,14,Allianz Park,Martin Fox,37,H,N,May,2013,2012-13,25.53,20.8,46.33,29.81,23.78,24.81,31.18,22.81,18.95,19.37,20.11,52.62,42.72,44.19,34.73,31.92,27.58,21.29,18.09,14.82
462,04/May/2013,15:00,Sale Sharks,21,Wasps,20,Salford City Stadium,Dean Richards,41,H,N,May,2013,2012-13,25.53,20.8,46.33,29.81,23.78,24.81,24.15,22.81,18.95,19.37,22.14,52.62,42.72,44.19,24.56,20.45,20.18,25.75,20.27,20.64
463,04/May/2013,15:00,Leicester Tigers,32,London Irish,20,Welford Road,Luke Pearce,52,H,N,May,2013,2012-13,25.53,20.8,46.33,29.81,23.78,24.81,26.91,22.81,18.95,19.37,18.11,52.62,42.72,44.19,27.83,29.85,27.92,21.78,13.7,12.27
464,04/May/2013,15:00,Harlequins,22,Northampton Saints,19,Twickenham Stoop,Tim Wigglesworth,41,H,N,May,2013,2012-13,25.53,20.8,46.33,29.81,23.78,24.81,26.66,22.81,18.95,19.37,22.09,52.62,42.72,44.19,26.58,19.3,24.64,19.25,23.23,22.38
465,25/May/2013,15:00,Leicester Tigers,37,Northampton Saints,17,Twickenham,Wayne Barnes,54,H,N,May,2013,2012-13,25.53,20.8,46.33,29.81,23.78,24.81,26.91,22.81,18.95,19.37,22.09,52.62,42.72,44.19,27.83,29.85,27.92,19.25,23.23,22.38
466,12/May/2013,15:00,Saracens,13,Northampton Saints,27,Allianz Park,JP Doyle,40,A,N,May,2013,2012-13,25.53,20.8,46.33,29.81,23.78,24.81,31.18,22.81,18.95,19.37,22.09,52.62,42.72,44.19,34.73,31.92,27.58,19.25,23.23,22.38
467,04/May/2013,15:00,London Welsh,33,Worcester Warriors,22,Kassam Stadium,Matt Carley,55,H,N,May,2013,2012-13,25.53,20.8,46.33,29.81,23.78,24.81,15.59,22.81,18.95,19.37,16.41,52.62,42.72,44.19,25.0,24.5,20.91,17.0,13.0,17.73
468,01/Sep/2012,14:00,Wasps,40,Harlequins,42,Twickenham,N/A,82,A,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,27.76,22.25,18.33,19.37,22.21,49.28,41.17,44.19,35.35,20.33,25.82,25.39,22.0,25.42
469,22/Sep/2012,17:30,Leicester Tigers,9,Harlequins,22,Welford Road,N/A,31,A,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,26.91,22.25,18.33,19.37,22.21,49.28,41.17,44.19,29.83,26.38,27.92,25.39,22.0,25.42
470,08/Sep/2012,16:30,Sale Sharks,16,Saracens,23,Salford City Stadium,N/A,39,A,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,24.15,22.25,18.33,19.37,24.17,49.28,41.17,44.19,24.86,19.0,20.18,27.83,19.38,19.55
471,23/Sep/2012,14:15,Exeter Chiefs,14,Saracens,12,Sandy Park,N/A,26,H,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,27.71,22.25,18.33,19.37,24.17,49.28,41.17,44.19,27.91,24.73,28.73,27.83,19.38,19.55
472,30/Sep/2012,14:00,Harlequins,16,Saracens,18,Twickenham Stoop,N/A,34,A,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,26.66,22.25,18.33,19.37,24.17,49.28,41.17,44.19,26.19,26.92,24.64,27.83,19.38,19.55
473,08/Sep/2012,15:00,London Irish,31,Gloucester,40,Madejski Stadium,N/A,71,A,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,24.29,22.25,18.33,19.37,20.71,49.28,41.17,44.19,28.5,27.82,29.45,21.0,19.67,25.09
474,15/Sep/2012,13:30,Worcester Warriors,16,Gloucester,16,Sixways,N/A,32,D,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,20.93,22.25,18.33,19.37,20.71,49.28,41.17,44.19,20.9,20.0,20.64,21.0,19.67,25.09
475,30/Sep/2012,15:00,London Welsh,25,Gloucester,31,Kassam Stadium,N/A,56,A,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,15.59,22.25,18.33,19.37,20.71,49.28,41.17,44.19,14.6,18.86,20.91,21.0,19.67,25.09
476,15/Sep/2012,15:30,Saracens,9,Leicester Tigers,9,Wembley Stadium,N/A,18,D,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,31.18,22.25,18.33,19.37,21.65,49.28,41.17,44.19,33.6,23.64,27.58,21.71,25.33,22.27
477,02/Sep/2012,14:00,London Welsh,13,Leicester Tigers,38,Kassam Stadium,N/A,51,A,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,15.59,22.25,18.33,19.37,21.65,49.28,41.17,44.19,14.6,18.86,20.91,21.71,25.33,22.27
478,22/Sep/2012,15:00,London Irish,29,Bath,22,Madejski Stadium,N/A,51,H,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,24.29,22.25,18.33,19.37,20.11,49.28,41.17,44.19,28.5,27.82,29.45,23.1,12.55,14.82
479,01/Sep/2012,15:00,Worcester Warriors,23,Bath,24,Sixways,N/A,47,A,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,20.93,22.25,18.33,19.37,20.11,49.28,41.17,44.19,20.9,20.0,20.64,23.1,12.55,14.82
480,28/Sep/2012,19:45,Northampton Saints,24,Wasps,6,Franklin's Gardens,N/A,30,H,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,27.63,22.25,18.33,19.37,22.14,49.28,41.17,44.19,26.75,24.18,23.09,23.09,20.09,20.64
481,08/Sep/2012,14:15,Bath,30,Wasps,23,The Rec,N/A,53,H,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,24.21,22.25,18.33,19.37,22.14,49.28,41.17,44.19,30.64,20.75,26.27,23.09,20.09,20.64
482,22/Sep/2012,15:15,Gloucester,29,Wasps,22,Kingsholm,N/A,51,H,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,26.32,22.25,18.33,19.37,22.14,49.28,41.17,44.19,25.19,23.64,21.73,23.09,20.09,20.64
483,15/Sep/2012,15:00,Wasps,43,London Irish,14,Adams Park,N/A,57,H,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,27.76,22.25,18.33,19.37,18.11,49.28,41.17,44.19,35.35,20.33,25.82,19.37,12.17,12.27
484,01/Sep/2012,16:30,Saracens,40,London Irish,3,Twickenham,N/A,43,H,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,31.18,22.25,18.33,19.37,18.11,49.28,41.17,44.19,33.6,23.64,27.58,19.37,12.17,12.27
485,28/Sep/2012,20:00,Worcester Warriors,35,London Irish,11,Sixways,N/A,46,H,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,20.93,22.25,18.33,19.37,18.11,49.28,41.17,44.19,20.9,20.0,20.64,19.37,12.17,12.27
486,14/Sep/2012,19:45,Bath,14,Northampton Saints,18,The Rec,N/A,32,A,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,24.21,22.25,18.33,19.37,22.09,49.28,41.17,44.19,30.64,20.75,26.27,21.36,20.58,22.38
487,01/Sep/2012,15:00,Gloucester,19,Northampton Saints,24,Kingsholm,N/A,43,A,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,26.32,22.25,18.33,19.37,22.09,49.28,41.17,44.19,25.19,23.64,21.73,21.36,20.58,22.38
488,09/Sep/2012,15:00,Northampton Saints,24,Exeter Chiefs,21,Franklin's Gardens,N/A,45,H,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,27.63,22.25,18.33,19.37,24.01,49.28,41.17,44.19,26.75,24.18,23.09,24.96,20.27,20.55
489,29/Sep/2012,14:15,Leicester Tigers,30,Exeter Chiefs,8,Welford Road,N/A,38,H,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,26.91,22.25,18.33,19.37,24.01,49.28,41.17,44.19,29.83,26.38,27.92,24.96,20.27,20.55
490,16/Sep/2012,15:00,London Welsh,25,Exeter Chiefs,24,Kassam Stadium,N/A,49,H,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,15.59,22.25,18.33,19.37,24.01,49.28,41.17,44.19,14.6,18.86,20.91,24.96,20.27,20.55
491,01/Sep/2012,15:00,Exeter Chiefs,43,Sale Sharks,6,Sandy Park,N/A,49,H,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,27.71,22.25,18.33,19.37,19.99,49.28,41.17,44.19,27.91,24.73,28.73,21.77,15.08,14.09
492,15/Sep/2012,15:00,Harlequins,37,Sale Sharks,14,Twickenham Stoop,N/A,51,H,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,26.66,22.25,18.33,19.37,19.99,49.28,41.17,44.19,26.19,26.92,24.64,21.77,15.08,14.09
493,29/Sep/2012,14:15,Bath,31,Sale Sharks,10,The Rec,N/A,41,H,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,24.21,22.25,18.33,19.37,19.99,49.28,41.17,44.19,30.64,20.75,26.27,21.77,15.08,14.09
494,22/Sep/2012,15:00,Northampton Saints,37,Worcester Warriors,31,Franklin's Gardens,N/A,68,H,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,27.63,22.25,18.33,19.37,16.41,49.28,41.17,44.19,26.75,24.18,23.09,18.94,16.17,17.73
495,08/Sep/2012,15:00,Leicester Tigers,34,Worcester Warriors,26,Welford Road,N/A,60,H,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,26.91,22.25,18.33,19.37,16.41,49.28,41.17,44.19,29.83,26.38,27.92,18.94,16.17,17.73
496,21/Sep/2012,20:00,Sale Sharks,19,London Welsh,29,Salford City Stadium,N/A,48,A,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,24.15,22.25,18.33,19.37,13.27,49.28,41.17,44.19,24.86,19.0,20.18,16.5,14.6,16.55
497,07/Sep/2012,19:45,Harlequins,40,London Welsh,3,Twickenham Stoop,N/A,43,H,N,Sep,2012,2012-13,25.53,20.8,46.33,27.03,22.83,24.81,26.66,22.25,18.33,19.37,13.27,49.28,41.17,44.19,26.19,26.92,24.64,16.5,14.6,16.55
498,28/Oct/2012,14:15,London Irish,28,Harlequins,31,Madejski Stadium,N/A,59,A,N,Oct,2012,2012-13,25.53,20.8,46.33,24.99,22.83,24.81,24.29,20.42,18.33,19.37,22.21,45.42,41.17,44.19,25.24,27.82,29.45,24.46,22.0,25.42
499,06/Oct/2012,15:00,Exeter Chiefs,42,Harlequins,28,Sandy Park,N/A,70,H,N,Oct,2012,2012-13,25.53,20.8,46.33,24.99,22.83,24.81,27.71,20.42,18.33,19.37,22.21,45.42,41.17,44.19,27.73,24.73,28.73,24.46,22.0,25.42
500,27/Oct/2012,15:00,Northampton Saints,6,Saracens,16,Franklin's Gardens,N/A,22,A,N,Oct,2012,2012-13,25.53,20.8,46.33,24.99,22.83,24.81,27.63,20.42,18.33,19.37,24.17,45.42,41.17,44.19,32.76,24.18,23.09,24.0,19.38,19.55
501,07/Oct/2012,14:15,London Welsh,23,Saracens,28,Kassam Stadium,N/A,51,A,N,Oct,2012,2012-13,25.53,20.8,46.33,24.99,22.83,24.81,15.59,20.42,18.33,19.37,24.17,45.42,41.17,44.19,13.0,18.86,20.91,24.0,19.38,19.55
502,05/Oct/2012,20:00,Sale Sharks,8,Leicester Tigers,20,Salford City Stadium,N/A,28,A,N,Oct,2012,2012-13,25.53,20.8,46.33,24.99,22.83,24.81,24.15,20.42,18.33,19.37,21.65,45.42,41.17,44.19,20.38,19.0,20.18,24.7,25.33,22.27
503,27/Oct/2012,16:45,Gloucester,27,Leicester Tigers,21,Kingsholm,N/A,48,H,N,Oct,2012,2012-13,25.53,20.8,46.33,24.99,22.83,24.81,26.32,20.42,18.33,19.37,21.65,45.42,41.17,44.19,24.06,23.64,21.73,24.7,25.33,22.27
504,06/Oct/2012,14:15,Gloucester,16,Bath,10,Kingsholm,N/A,26,H,N,Oct,2012,2012-13,25.53,20.8,46.33,24.99,22.83,24.81,26.32,20.42,18.33,19.37,20.11,45.42,41.17,44.19,24.06,23.64,21.73,17.22,12.55,14.82
505,06/Oct/2012,15:00,London Irish,39,Northampton Saints,17,Madejski Stadium,N/A,56,H,N,Oct,2012,2012-13,25.53,20.8,46.33,24.99,22.83,24.81,24.29,20.42,18.33,19.37,22.09,45.42,41.17,44.19,25.24,27.82,29.45,22.25,20.58,22.38
506,27/Oct/2012,14:30,Bath,23,Exeter Chiefs,15,The Rec,N/A,38,H,N,Oct,2012,2012-13,25.53,20.8,46.33,24.99,22.83,24.81,24.21,20.42,18.33,19.37,24.01,45.42,41.17,44.19,20.62,20.75,26.27,20.5,20.27,20.55
507,26/Oct/2012,20:00,Worcester Warriors,23,Sale Sharks,16,Sixways,N/A,39,H,N,Oct,2012,2012-13,25.53,20.8,46.33,24.99,22.83,24.81,20.93,20.42,18.33,19.37,19.99,45.42,41.17,44.19,19.9,20.0,20.64,19.44,15.08,14.09
508,07/Oct/2012,15:00,Wasps,10,Worcester Warriors,6,Adams Park,N/A,16,H,N,Oct,2012,2012-13,25.53,20.8,46.33,24.99,22.83,24.81,27.76,20.42,18.33,19.37,16.41,45.42,41.17,44.19,26.76,20.33,25.82,14.75,16.17,17.73
509,28/Oct/2012,15:00,Wasps,29,London Welsh,19,Adams Park,N/A,48,H,N,Oct,2012,2012-13,25.53,20.8,46.33,24.99,22.83,24.81,27.76,20.42,18.33,19.37,13.27,45.42,41.17,44.19,26.76,20.33,25.82,9.5,14.6,16.55
510,23/Nov/2012,19:45,Bath,21,Harlequins,18,The Rec,N/A,39,H,N,Nov,2012,2012-13,25.53,20.8,46.33,22.73,22.83,24.81,24.21,18.47,18.33,19.37,22.21,41.2,41.17,44.19,19.0,20.75,26.27,20.0,22.0,25.42
511,23/Nov/2012,20:00,Worcester Warriors,12,Saracens,3,Sixways,N/A,15,H,N,Nov,2012,2012-13,25.53,20.8,46.33,22.73,22.83,24.81,20.93,18.47,18.33,19.37,24.17,41.2,41.17,44.19,17.27,20.0,20.64,18.0,19.38,19.55
512,03/Nov/2012,17:15,Harlequins,28,Gloucester,25,Twickenham Stoop,N/A,53,H,N,Nov,2012,2012-13,25.53,20.8,46.33,22.73,22.83,24.81,26.66,18.47,18.33,19.37,20.71,41.2,41.17,44.19,22.93,26.92,24.64,16.12,19.67,25.09
513,25/Nov/2012,14:30,Wasps,14,Leicester Tigers,12,Adams Park,N/A,26,H,N,Nov,2012,2012-13,25.53,20.8,46.33,22.73,22.83,24.81,27.76,18.47,18.33,19.37,21.65,41.2,41.17,44.19,28.23,20.33,25.82,15.45,25.33,22.27
514,04/Nov/2012,15:00,London Welsh,16,Bath,9,Kassam Stadium,N/A,25,H,N,Nov,2012,2012-13,25.53,20.8,46.33,22.73,22.83,24.81,15.59,18.47,18.33,19.37,20.11,41.2,41.17,44.19,11.67,18.86,20.91,19.21,12.55,14.82
515,04/Nov/2012,14:15,Saracens,29,Wasps,24,Vicarage Road,N/A,53,H,N,Nov,2012,2012-13,25.53,20.8,46.33,22.73,22.83,24.81,31.18,18.47,18.33,19.37,22.14,41.2,41.17,44.19,29.31,23.64,27.58,18.67,20.09,20.64
516,02/Nov/2012,20:00,Sale Sharks,21,London Irish,9,Salford City Stadium,N/A,30,H,N,Nov,2012,2012-13,25.53,20.8,46.33,22.73,22.83,24.81,24.15,18.47,18.33,19.37,18.11,41.2,41.17,44.19,22.0,19.0,20.18,18.92,12.17,12.27
517,30/Nov/2012,20:00,Sale Sharks,16,Northampton Saints,27,Salford City Stadium,N/A,43,A,N,Nov,2012,2012-13,25.53,20.8,46.33,22.73,22.83,24.81,24.15,18.47,18.33,19.37,22.09,41.2,41.17,44.19,22.0,19.0,20.18,22.17,20.58,22.38
518,03/Nov/2012,14:15,Leicester Tigers,16,Northampton Saints,12,Welford Road,N/A,28,H,N,Nov,2012,2012-13,25.53,20.8,46.33,22.73,22.83,24.81,26.91,18.47,18.33,19.37,22.09,41.2,41.17,44.19,25.44,26.38,27.92,22.17,20.58,22.38
519,25/Nov/2012,15:00,London Irish,23,Exeter Chiefs,27,Madejski Stadium,N/A,50,A,N,Nov,2012,2012-13,25.53,20.8,46.33,22.73,22.83,24.81,24.29,18.47,18.33,19.37,24.01,41.2,41.17,44.19,18.33,27.82,29.45,25.67,20.27,20.55
520,24/Nov/2012,12:00,Gloucester,29,Sale Sharks,3,Kingsholm,N/A,32,H,N,Nov,2012,2012-13,25.53,20.8,46.33,22.73,22.83,24.81,26.32,18.47,18.33,19.37,19.99,41.2,41.17,44.19,24.33,23.64,21.73,16.07,15.08,14.09
521,03/Nov/2012,15:00,Exeter Chiefs,33,Worcester Warriors,9,Sandy Park,N/A,42,H,N,Nov,2012,2012-13,25.53,20.8,46.33,22.73,22.83,24.81,27.71,18.47,18.33,19.37,16.41,41.2,41.17,44.19,26.18,24.73,28.73,16.58,16.17,17.73
522,30/Nov/2012,19:45,Harlequins,22,Worcester Warriors,19,Twickenham Stoop,N/A,41,H,N,Nov,2012,2012-13,25.53,20.8,46.33,22.73,22.83,24.81,26.66,18.47,18.33,19.37,16.41,41.2,41.17,44.19,22.93,26.92,24.64,16.58,16.17,17.73
523,24/Nov/2012,13:00,Northampton Saints,23,London Welsh,16,Franklin's Gardens,N/A,39,H,N,Nov,2012,2012-13,25.53,20.8,46.33,22.73,22.83,24.81,27.63,18.47,18.33,19.37,13.27,41.2,41.17,44.19,25.23,24.18,23.09,11.5,14.6,16.55
524,22/Dec/2012,15:00,Northampton Saints,9,Harlequins,18,Franklin’s Gardens,N/A,27,A,N,Dec,2012,2012-13,25.53,20.8,46.33,24.03,22.83,24.81,27.63,19.75,18.33,19.37,22.21,43.78,41.17,44.19,25.33,24.18,23.09,20.31,22.0,25.42
525,22/Dec/2012,14:15,Bath,0,Saracens,22,The Rec,N/A,22,A,N,Dec,2012,2012-13,25.53,20.8,46.33,24.03,22.83,24.81,24.21,19.75,18.33,19.37,24.17,43.78,41.17,44.19,15.71,20.75,26.27,20.83,19.38,19.55
526,29/Dec/2012,17:00,Leicester Tigers,17,Gloucester,12,Welford Road,N/A,29,H,N,Dec,2012,2012-13,25.53,20.8,46.33,24.03,22.83,24.81,26.91,19.75,18.33,19.37,20.71,43.78,41.17,44.19,24.33,26.38,27.92,24.5,19.67,25.09
527,02/Dec/2012,15:00,Saracens,28,Gloucester,23,Vicarage Road,N/A,51,H,N,Dec,2012,2012-13,25.53,20.8,46.33,24.03,22.83,24.81,31.18,19.75,18.33,19.37,20.71,43.78,41.17,44.19,35.0,23.64,27.58,24.5,19.67,25.09
528,22/Dec/2012,15:00,London Irish,9,Leicester Tigers,31,Madejski Stadium,N/A,40,A,N,Dec,2012,2012-13,25.53,20.8,46.33,24.03,22.83,24.81,24.29,19.75,18.33,19.37,21.65,43.78,41.17,44.19,21.82,27.82,29.45,21.8,25.33,22.27
529,29/Dec/2012,15:00,Exeter Chiefs,12,Bath,12,Sandy Park,N/A,24,D,N,Dec,2012,2012-13,25.53,20.8,46.33,24.03,22.83,24.81,27.71,19.75,18.33,19.37,20.11,43.78,41.17,44.19,23.77,24.73,28.73,23.25,12.55,14.82
530,01/Dec/2012,12:30,Leicester Tigers,17,Bath,12,Welford Road,N/A,29,H,N,Dec,2012,2012-13,25.53,20.8,46.33,24.03,22.83,24.81,26.91,19.75,18.33,19.37,20.11,43.78,41.17,44.19,24.33,26.38,27.92,23.25,12.55,14.82
531,01/Dec/2012,17:30,Exeter Chiefs,30,Wasps,23,Sandy Park,N/A,53,H,N,Dec,2012,2012-13,25.53,20.8,46.33,24.03,22.83,24.81,27.71,19.75,18.33,19.37,22.14,43.78,41.17,44.19,23.77,24.73,28.73,22.36,20.09,20.64
532,29/Dec/2012,15:00,London Welsh,15,Wasps,34,Kassam Stadium,N/A,49,A,N,Dec,2012,2012-13,25.53,20.8,46.33,24.03,22.83,24.81,15.59,19.75,18.33,19.37,22.14,43.78,41.17,44.19,15.0,18.86,20.91,22.36,20.09,20.64
533,29/Dec/2012,14:15,Harlequins,26,London Irish,15,Twickenham,N/A,41,H,N,Dec,2012,2012-13,25.53,20.8,46.33,24.03,22.83,24.81,26.66,19.75,18.33,19.37,18.11,43.78,41.17,44.19,27.19,26.92,24.64,13.75,12.17,12.27
