,date,time,team1Name,team1Score,team2Name,team2Score,venue,referee,totalScore,winner,hour,day,month,year,season,avgHomeLast5Scores,avgHomeLast5ScoresAgainst,homeTeamCode,awayTeamCode,monthCode,venueCode,dayCode,targetCode
1418,2021-02-27,13:00,Bristol,17,Leicester,3,Ashton Gate,Christophe Ridley,20,H,13,Sat,Feb,2021,2020-21,27.6,14.0,1,6,3,3,2,1
1420,2021-02-27,15:00,Wasps,10,London Irish,16,Ricoh Arena,Hamish Smales,26,A,15,Sat,Feb,2021,2020-21,21.6,24.6,13,7,3,17,2,0
1422,2021-02-28,13:00,Northampton,22,Bath,23,Franklin's Gardens,Ian Tempest,45,A,13,Sun,Feb,2021,2020-21,18.8,26.6,10,0,3,7,3,0
1424,2021-03-05,20:00,Sale,31,Newcastle,16,AJ Bell Stadium,Andrew Jackson,47,H,20,Fri,Mar,2021,2020-21,24.4,21.8,11,9,6,0,0,1
1423,2021-03-05,19:45,Leicester,33,London Irish,32,Welford Road,Wayne Barnes,65,H,19,Fri,Mar,2021,2020-21,26.4,24.6,6,7,6,31,0,1
1426,2021-03-06,15:00,Wasps,19,Gloucester,20,Ricoh Arena,Matthew Carley,39,A,15,Sat,Mar,2021,2020-21,19.0,23.8,13,3,6,17,2,0
1425,2021-03-06,15:00,Bath,16,Exeter,38,Recreation Ground,Tom Foley,54,A,15,Sat,Mar,2021,2020-21,23.6,26.6,0,2,6,14,2,0
1427,2021-03-06,17:15,Worcester,23,Bristol,24,Sixways,Craig Maxwell-Keys,47,A,17,Sat,Mar,2021,2020-21,19.6,21.6,14,1,6,20,2,0
1428,2021-03-07,15:00,Harlequins,37,Northampton,19,Twickenham Stoop,Luke Pearce,56,H,15,Sun,Mar,2021,2020-21,22.0,24.6,4,10,6,29,3,1
1429,2021-03-12,19:45,Bristol,37,Wasps,20,Ashton Gate,Karl Dickson,57,H,19,Fri,Mar,2021,2020-21,25.0,12.0,1,13,6,3,0,1
1431,2021-03-13,12:30,Newcastle,19,Bath,38,Kingston Park,Ian Tempest,57,A,12,Sat,Mar,2021,2020-21,16.6,15.8,9,0,6,11,2,0
1433,2021-03-13,15:00,Gloucester,14,Leicester,20,Kingsholm,Adam Leal,34,A,15,Sat,Mar,2021,2020-21,21.6,23.8,3,6,6,10,2,0
1430,2021-03-13,12:30,Exeter,21,Harlequins,20,Sandy Park,Craig Maxwell-Keys,41,H,12,Sat,Mar,2021,2020-21,22.6,11.8,2,4,6,19,2,1
1432,2021-03-13,14:45,Northampton,17,Sale,14,Franklin's Gardens,Matthew Carley,31,H,14,Sat,Mar,2021,2020-21,22.6,27.6,10,11,6,7,2,1
1434,2021-03-14,13:00,London Irish,20,Worcester,17,Brentford Community Stadium,Luke Pearce,37,H,13,Sun,Mar,2021,2020-21,26.4,22.4,7,14,6,4,3,1
1435,2021-03-19,19:45,Newcastle,18,Wasps,20,Kingston Park,Anthony Woodthorpe,38,A,19,Fri,Mar,2021,2020-21,18.0,19.6,9,13,6,11,0,0
1436,2021-03-20,14:00,Bath,47,Worcester,22,Recreation Ground,Adam Leal,69,H,14,Sat,Mar,2021,2020-21,20.6,30.2,0,14,6,14,2,1
1437,2021-03-20,14:00,Harlequins,59,Gloucester,24,Twickenham Stoop,Ian Tempest,83,H,14,Sat,Mar,2021,2020-21,28.8,21.8,4,3,6,29,2,1
1438,2021-03-20,14:30,Exeter,47,Leicester,31,Sandy Park,Jack Makepeace,78,H,14,Sat,Mar,2021,2020-21,18.8,15.2,2,6,6,19,2,1
1440,2021-03-21,15:00,Sale,41,London Irish,13,AJ Bell Stadium,Craig Maxwell-Keys,54,H,15,Sun,Mar,2021,2020-21,24.2,20.4,11,7,6,0,3,1
1439,2021-03-21,15:00,Northampton,21,Bristol,28,Franklin's Gardens,Tom Foley,49,A,15,Sun,Mar,2021,2020-21,22.2,26.0,10,1,6,7,3,0
1441,2021-03-26,17:30,Gloucester,34,Exeter,18,Kingsholm,Luke Pearce,52,H,17,Fri,Mar,2021,2020-21,19.6,21.0,3,2,6,10,0,1
1442,2021-03-27,14:00,Bristol,35,Harlequins,33,Ashton Gate,Hamish Smales,68,H,14,Sat,Mar,2021,2020-21,28.8,12.6,1,4,6,3,2,1
1444,2021-03-27,15:00,Worcester,14,Northampton,62,Sixways,Andrew Jackson,76,A,15,Sat,Mar,2021,2020-21,16.2,21.0,14,10,6,20,2,0
1445,2021-03-27,16:30,Wasps,19,Sale,20,Ricoh Arena,Christophe Ridley,39,A,16,Sat,Mar,2021,2020-21,19.4,22.4,13,11,6,17,2,0
1443,2021-03-27,15:00,London Irish,36,Bath,33,Brentford Community Stadium,Craig Maxwell-Keys,69,H,15,Sat,Mar,2021,2020-21,26.0,24.0,7,0,6,4,2,1
1446,2021-03-28,15:00,Leicester,26,Newcastle,12,Welford Road,Karl Dickson,38,H,15,Sun,Mar,2021,2020-21,30.4,24.0,6,9,6,31,3,1
1447,2021-04-16,19:45,Northampton,44,London Irish,26,Franklin's Gardens,Wayne Barnes,70,H,19,Fri,Apr,2021,2020-21,23.6,24.8,10,7,0,7,0,1
1449,2021-04-17,12:30,Sale,25,Gloucester,22,AJ Bell Stadium,Adam Leal,47,H,12,Sat,Apr,2021,2020-21,27.8,17.8,11,3,0,0,2,1
1450,2021-04-17,17:00,Harlequins,50,Worcester,26,Twickenham Stoop,Craig Maxwell-Keys,76,H,17,Sat,Apr,2021,2020-21,36.8,21.2,4,14,0,29,2,1
1448,2021-04-17,12:30,Exeter,43,Wasps,13,Sandy Park,Tom Foley,56,H,12,Sat,Apr,2021,2020-21,22.6,17.4,2,13,0,19,2,1
1451,2021-04-17,17:00,Newcastle,17,Bristol,34,Kingston Park,Christophe Ridley,51,A,17,Sat,Apr,2021,2020-21,18.6,21.0,9,1,0,11,2,0
1452,2021-04-18,15:00,Bath,21,Leicester,20,Recreation Ground,Luke Pearce,41,H,15,Sun,Apr,2021,2020-21,27.6,30.8,0,6,0,14,3,1
1453,2021-04-23,19:45,Bristol,12,Exeter,20,Ashton Gate,,32,A,19,Fri,Apr,2021,2020-21,30.0,15.8,1,2,0,3,0,0
1457,2021-04-24,15:00,Worcester,32,Sale,35,Sixways,,67,A,15,Sat,Apr,2021,2020-21,16.8,31.4,14,11,0,20,2,0
1454,2021-04-24,12:30,London Irish,21,Harlequins,25,Brentford Community Stadium,,46,A,12,Sat,Apr,2021,2020-21,30.6,26.4,7,4,0,4,2,0
1456,2021-04-24,15:00,Leicester,18,Northampton,23,Welford Road,,41,A,15,Sat,Apr,2021,2020-21,28.4,20.2,6,10,0,31,2,0
1455,2021-04-24,15:00,Gloucester,35,Newcastle,24,Kingsholm,,59,H,15,Sat,Apr,2021,2020-21,22.6,20.2,3,9,0,10,2,1
1458,2021-04-25,15:00,Wasps,39,Bath,29,Ricoh Arena,,68,H,15,Sun,Apr,2021,2020-21,16.4,25.4,13,0,0,17,3,1
1459,2021-05-07,19:45,Sale,26,Leicester,10,AJ Bell Stadium,Tom Foley,36,H,19,Fri,May,2021,2020-21,28.8,19.6,11,6,7,0,0,1
1462,2021-05-08,15:00,Newcastle,52,London Irish,27,Kingston Park,Jack Makepeace,79,H,15,Sat,May,2021,2020-21,17.6,25.8,9,7,7,11,2,1
1463,2021-05-08,16:30,Bath,20,Bristol,40,Recreation Ground,Luke Pearce,60,A,16,Sat,May,2021,2020-21,23.0,24.4,0,1,7,14,2,0
1460,2021-05-08,14:00,Northampton,7,Gloucester,31,Franklin's Gardens,Ian Tempest,38,A,14,Sat,May,2021,2020-21,26.6,20.2,10,3,7,7,2,0
1461,2021-05-08,15:00,Exeter,41,Worcester,10,Sandy Park,Anthony Woodthorpe,51,H,15,Sat,May,2021,2020-21,29.8,16.0,2,14,7,19,2,1
1464,2021-05-09,15:00,Harlequins,48,Wasps,46,Twickenham Stoop,Wayne Barnes,94,H,15,Sun,May,2021,2020-21,41.4,21.0,4,13,7,29,3,1
1465,2021-05-14,19:45,Bath,20,Sale,24,Recreation Ground,Karl Dickson,44,A,19,Fri,May,2021,2020-21,24.0,26.8,0,11,7,14,0,0
1467,2021-05-15,15:30,Leicester,35,Harlequins,29,Welford Road,Luke Pearce,64,H,15,Sat,May,2021,2020-21,29.0,19.8,6,4,7,31,2,1
1466,2021-05-15,15:00,Wasps,23,Worcester,19,Ricoh Arena,Ian Tempest,42,H,15,Sat,May,2021,2020-21,20.8,21.4,13,14,7,17,2,1
1468,2021-05-17,19:30,Newcastle,18,Northampton,10,Kingston Park,Matthew Carley,28,H,19,Mon,May,2021,2020-21,26.2,28.2,9,10,7,11,1,1
1469,2021-05-17,19:45,Bristol,39,Gloucester,7,Ashton Gate,Craig Maxwell-Keys,46,H,19,Mon,May,2021,2020-21,22.8,19.2,1,3,7,3,1,1
1470,2021-05-18,19:45,London Irish,12,Exeter,31,Brentford Community Stadium,Christophe Ridley,43,A,19,Tue,May,2021,2020-21,28.6,27.0,7,2,7,4,4,0
1471,2021-05-28,19:45,Sale,22,Bristol,12,AJ Bell Stadium,Christophe Ridley,34,H,19,Fri,May,2021,2020-21,29.6,16.2,11,1,7,0,0,1
1472,2021-05-28,19:45,Gloucester,30,London Irish,28,Kingsholm,Matthew Carley,58,H,19,Fri,May,2021,2020-21,24.4,18.8,3,7,7,10,0,1
1473,2021-05-29,14:00,Harlequins,44,Bath,33,Twickenham Stoop,Tom Foley,77,H,14,Sat,May,2021,2020-21,43.6,25.4,4,0,7,29,2,1
1475,2021-05-29,16:30,Northampton,30,Wasps,25,Franklin's Gardens,Adam Leal,55,H,16,Sat,May,2021,2020-21,22.2,24.4,10,13,7,7,2,1
1474,2021-05-30,15:00,Worcester,17,Leicester,18,Sixways,Karl Dickson,35,A,15,Sun,May,2021,2020-21,19.8,31.8,14,6,7,20,3,0
1476,2021-05-30,13:30,Exeter,74,Newcastle,3,Sandy Park,Andrew Jackson,77,H,13,Sun,May,2021,2020-21,32.8,17.4,2,9,7,19,3,1
1477,2021-06-04,19:45,Sale,45,Harlequins,12,AJ Bell Stadium,Wayne Barnes,57,H,19,Fri,Jun,2021,2020-21,29.0,14.6,11,4,5,0,0,1
1481,2021-06-05,16:30,London Irish,36,Wasps,39,Brentford Community Stadium,Tom Foley,75,A,16,Sat,Jun,2021,2020-21,24.6,28.0,7,13,5,4,2,0
1479,2021-06-05,15:00,Leicester,23,Bristol,26,Welford Road,Ian Tempest,49,A,15,Sat,Jun,2021,2020-21,27.8,20.8,6,1,5,31,2,0
1480,2021-06-05,15:00,Newcastle,24,Worcester,14,Kingston Park,Luke Pearce,38,H,15,Sat,Jun,2021,2020-21,24.8,25.8,9,14,5,11,2,1
1482,2021-06-06,15:00,Northampton,26,Exeter,29,Franklin's Gardens,Craig Maxwell-Keys,55,A,15,Sun,Jun,2021,2020-21,23.8,24.8,10,2,5,7,3,0
1487,2021-06-12,15:00,Wasps,31,Leicester,38,Ricoh Arena,,69,A,15,Sat,Jun,2021,2020-21,22.0,20.8,13,6,5,17,2,0
1486,2021-06-12,15:00,Harlequins,54,Newcastle,26,Twickenham Stoop,,80,H,15,Sat,Jun,2021,2020-21,47.6,29.6,4,9,5,29,2,1
1485,2021-06-12,15:00,Exeter,20,Sale,19,Sandy Park,,39,H,15,Sat,Jun,2021,2020-21,45.2,15.4,2,11,5,19,2,1
1483,2021-06-12,15:00,Bath,30,Northampton,24,Recreation Ground,,54,H,15,Sat,Jun,2021,2020-21,24.8,28.8,0,10,5,14,2,1
1492,2021-09-17,19:45,Bristol,9,Saracens,26,Ashton Gate,Wayne Barnes,35,A,19,Fri,Sep,2021,2021-22,28.0,16.6,1,12,10,3,0,0
1494,2021-09-18,15:00,Northampton,34,Gloucester,20,Franklin's Gardens,Karl Dickson,54,H,15,Sat,Sep,2021,2021-22,25.6,27.8,10,3,10,7,2,1
1496,2021-09-18,17:00,Sale,20,Bath,19,AJ Bell Stadium,Christophe Ridley,39,H,17,Sat,Sep,2021,2021-22,31.8,13.8,11,0,10,0,2,1
1495,2021-09-18,15:00,Worcester,36,London Irish,24,Sixways,Craig Maxwell-Keys,60,H,15,Sat,Sep,2021,2021-22,19.8,31.2,14,7,10,20,2,1
1493,2021-09-18,15:00,Leicester,34,Exeter,19,Welford Road,Ian Tempest,53,H,15,Sat,Sep,2021,2021-22,27.0,24.4,6,2,10,31,2,1
1497,2021-09-19,15:00,Newcastle,20,Harlequins,26,Kingston Park,Tom Foley,46,A,15,Sun,Sep,2021,2021-22,25.8,21.0,9,4,10,11,3,0
1498,2021-09-24,19:45,Gloucester,26,Leicester,33,Kingsholm,Tom Foley,59,A,19,Fri,Sep,2021,2021-22,27.0,20.8,3,6,10,10,0,0
1499,2021-09-25,15:00,Bath,13,Newcastle,20,Recreation Ground,Craig Maxwell-Keys,33,A,15,Sat,Sep,2021,2021-22,27.6,26.0,0,9,10,14,2,0
1501,2021-09-25,15:00,Harlequins,35,Worcester,29,Twickenham Stoop,Sara Cox,64,H,15,Sat,Sep,2021,2021-22,51.0,31.0,4,14,10,29,2,1
1502,2021-09-25,15:00,Wasps,44,Bristol,8,Coventry Building Society Arena,Karl Dickson,52,H,15,Sat,Sep,2021,2021-22,26.2,25.2,13,1,10,5,2,1
1500,2021-09-25,15:00,Exeter,24,Northampton,26,Sandy Park,Christophe Ridley,50,A,15,Sat,Sep,2021,2021-22,45.0,15.2,2,10,10,19,2,0
1503,2021-09-26,15:00,London Irish,31,Sale,31,Brentford Community Stadium,Wayne Barnes,62,D,15,Sun,Sep,2021,2021-22,25.0,29.0,7,11,10,4,3,0
1504,2021-10-01,19:45,Bristol,25,Bath,20,Ashton Gate,Ian Tempest,45,H,19,Fri,Oct,2021,2021-22,26.4,21.2,1,0,9,3,0,1
1505,2021-10-02,14:00,Northampton,23,London Irish,21,Franklin's Gardens,Tom Foley,44,H,14,Sat,Oct,2021,2021-22,28.2,26.2,10,7,9,7,2,1
1507,2021-10-02,15:00,Newcastle,18,Wasps,14,Kingston Park,Anthony Woodthorpe,32,H,15,Sat,Oct,2021,2021-22,26.2,22.2,9,13,9,11,2,1
1506,2021-10-02,15:00,Leicester,13,Saracens,12,Welford Road,Christophe Ridley,25,H,15,Sat,Oct,2021,2021-22,27.2,21.8,6,12,9,31,2,1
1508,2021-10-02,15:00,Worcester,23,Gloucester,31,Sixways,Andrew Jackson,54,A,15,Sat,Oct,2021,2021-22,24.4,32.6,14,3,9,20,2,0
1509,2021-10-03,15:00,Sale,15,Exeter,25,AJ Bell Stadium,Craig Maxwell-Keys,40,A,15,Sun,Oct,2021,2021-22,27.6,15.0,11,2,9,0,3,0
1510,2021-10-08,19:45,Harlequins,52,Bristol,24,Twickenham Stoop,Wayne Barnes,76,H,19,Fri,Oct,2021,2021-22,46.2,32.0,4,1,9,29,0,1
1513,2021-10-09,15:00,London Irish,16,Leicester,21,Brentford Community Stadium,Adam Leal,37,A,15,Sat,Oct,2021,2021-22,27.2,31.8,7,6,9,4,2,0
1511,2021-10-09,15:00,Exeter,42,Worcester,5,Sandy Park,Tom Foley,47,H,15,Sat,Oct,2021,2021-22,40.4,14.2,2,14,9,19,2,1
1512,2021-10-09,15:00,Gloucester,33,Sale,32,Kingsholm,Christophe Ridley,65,H,15,Sat,Oct,2021,2021-22,27.8,24.6,3,11,9,10,2,1
1514,2021-10-09,15:00,Saracens,37,Newcastle,23,StoneX Stadium,Ian Tempest,60,H,15,Sat,Oct,2021,2021-22,29.8,21.2,12,9,9,23,2,1
1515,2021-10-10,15:00,Wasps,26,Northampton,20,Coventry Building Society Arena,Craig Maxwell-Keys,46,H,15,Sun,Oct,2021,2021-22,31.2,22.8,13,10,9,5,3,1
1516,2021-10-15,19:45,Sale,28,Harlequins,22,AJ Bell Stadium,Tom Foley,50,H,19,Fri,Oct,2021,2021-22,25.6,15.6,11,4,9,0,0,1
1517,2021-10-16,15:00,Newcastle,13,Bristol,5,Kingston Park,Christophe Ridley,18,H,15,Sat,Oct,2021,2021-22,26.4,18.2,9,1,9,11,2,1
1519,2021-10-16,15:00,Worcester,3,Leicester,48,Sixways,Luke Pearce,51,A,15,Sat,Oct,2021,2021-22,24.4,34.0,14,6,9,20,2,0
1518,2021-10-16,15:00,Wasps,23,Exeter,27,Coventry Building Society Arena,Wayne Barnes,50,A,15,Sat,Oct,2021,2021-22,32.6,22.8,13,2,9,5,2,0
1521,2021-10-17,15:00,London Irish,25,Gloucester,25,Brentford Community Stadium,Karl Dickson,50,D,15,Sun,Oct,2021,2021-22,23.2,29.4,7,3,9,4,3,0
1520,2021-10-17,15:00,Bath,17,Saracens,71,Recreation Ground,Jack Makepeace,88,A,15,Sun,Oct,2021,2021-22,20.8,25.6,0,12,9,14,3,0
1522,2021-10-22,19:45,Northampton,66,Worcester,10,Franklin's Gardens,Ian Tempest,76,H,19,Fri,Oct,2021,2021-22,24.0,25.2,10,14,9,7,0,1
1525,2021-10-23,15:00,Harlequins,31,Bath,17,Twickenham Stoop,Luke Pearce,48,H,15,Sat,Oct,2021,2021-22,46.6,31.6,4,0,9,29,2,1
1526,2021-10-23,15:00,Leicester,19,Sale,11,Welford Road,Karl Dickson,30,H,15,Sat,Oct,2021,2021-22,24.6,21.8,6,11,9,31,2,1
1524,2021-10-23,15:00,Gloucester,29,Newcastle,20,Kingsholm,Wayne Barnes,49,H,15,Sat,Oct,2021,2021-22,31.6,27.0,3,9,9,10,2,1
1523,2021-10-23,15:00,Exeter,21,London Irish,33,Sandy Park,Hamish Smales,54,A,15,Sat,Oct,2021,2021-22,40.2,12.6,2,7,9,19,2,0
1527,2021-10-24,15:00,Saracens,56,Wasps,15,StoneX Stadium,Matthew Carley,71,H,15,Sun,Oct,2021,2021-22,29.6,21.0,12,13,9,23,3,1
1528,2021-10-29,19:45,Gloucester,13,Exeter,16,Kingsholm,Christophe Ridley,29,A,19,Fri,Oct,2021,2021-22,30.6,27.4,3,2,9,10,0,0
1530,2021-10-30,15:00,London Irish,33,Bristol,45,Brentford Community Stadium,Matthew Carley,78,A,15,Sat,Oct,2021,2021-22,24.0,29.4,7,1,9,4,2,0
1529,2021-10-30,15:00,Bath,17,Wasps,27,Recreation Ground,Ian Tempest,44,A,15,Sat,Oct,2021,2021-22,20.0,35.8,0,13,9,14,2,0
1532,2021-10-30,15:00,Worcester,27,Sale,14,Sixways,Luke Pearce,41,H,15,Sat,Oct,2021,2021-22,22.2,31.2,14,11,9,20,2,1
1531,2021-10-30,15:00,Northampton,26,Leicester,55,Franklin's Gardens,Tom Foley,81,A,15,Sat,Oct,2021,2021-22,35.8,21.0,10,6,9,7,2,0
1533,2021-10-31,15:00,Harlequins,22,Saracens,29,Twickenham Stoop,Craig Maxwell-Keys,51,A,15,Sun,Oct,2021,2021-22,43.2,25.8,4,12,9,29,3,0
1534,2021-11-05,19:45,Leicester,40,Bath,23,Welford Road,Matthew Carley,63,H,19,Fri,Nov,2021,2021-22,24.8,19.4,6,0,8,31,0,1
1536,2021-11-06,15:00,Saracens,34,London Irish,34,StoneX Stadium,Ian Tempest,68,D,15,Sat,Nov,2021,2021-22,33.6,20.0,12,7,8,23,2,0
1537,2021-11-06,17:00,Sale,30,Northampton,6,AJ Bell Stadium,Anthony Woodthorpe,36,H,17,Sat,Nov,2021,2021-22,26.0,18.0,11,10,8,0,2,1
1538,2021-11-06,17:30,Exeter,14,Newcastle,15,Sandy Park,Andrew Jackson,29,A,17,Sat,Nov,2021,2021-22,36.2,17.2,2,9,8,19,2,0
1535,2021-11-06,15:00,Bristol,27,Worcester,5,Ashton Gate,Craig Maxwell-Keys,32,H,15,Sat,Nov,2021,2021-22,24.0,21.2,1,14,8,3,2,1
1539,2021-11-07,16:30,Wasps,16,Harlequins,26,Coventry Building Society Arena,Wayne Barnes,42,A,16,Sun,Nov,2021,2021-22,29.4,22.4,13,4,8,5,3,0
1542,2021-11-26,19:45,Wasps,33,Gloucester,35,Coventry Building Society Arena,Luke Pearce,68,A,19,Fri,Nov,2021,2021-22,28.0,23.8,13,3,8,5,0,0
1541,2021-11-26,19:45,Bristol,20,Northampton,36,Ashton Gate,Karl Dickson,56,A,19,Fri,Nov,2021,2021-22,22.4,15.6,1,10,8,3,0,0
1540,2021-11-26,19:45,Bath,16,Exeter,23,Recreation Ground,Matthew Carley,39,A,19,Fri,Nov,2021,2021-22,19.4,33.2,0,2,8,14,0,0
1544,2021-11-27,18:00,Newcastle,24,Worcester,24,Kingston Park,Wayne Barnes,48,D,18,Sat,Nov,2021,2021-22,18.6,13.8,9,14,8,11,2,0
1543,2021-11-27,15:00,Harlequins,19,London Irish,22,Twickenham Stoop,Christophe Ridley,41,A,15,Sat,Nov,2021,2021-22,38.8,25.0,4,7,8,29,2,0
1545,2021-11-28,15:00,Saracens,25,Sale,14,StoneX Stadium,Tom Foley,39,H,15,Sun,Nov,2021,2021-22,36.8,21.2,12,11,8,23,3,1
1546,2021-12-03,19:45,Gloucester,27,Bristol,10,Kingsholm,Christophe Ridley,37,H,19,Fri,Dec,2021,2021-22,26.2,25.8,3,1,2,10,0,1
1547,2021-12-04,15:00,Exeter,18,Saracens,15,Sandy Park,Luke Pearce,33,H,15,Sat,Dec,2021,2021-22,24.2,19.6,2,12,2,19,2,1
1548,2021-12-04,15:00,London Irish,43,Newcastle,21,Brentford Community Stadium,Craig Maxwell-Keys,64,H,15,Sat,Dec,2021,2021-22,28.2,32.2,7,9,2,4,2,1
1549,2021-12-04,15:00,Northampton,40,Bath,19,Franklin's Gardens,Karl Dickson,59,H,15,Sat,Dec,2021,2021-22,35.0,27.0,10,0,2,7,2,1
1550,2021-12-04,15:00,Worcester,32,Wasps,31,Sixways,Tom Foley,63,H,15,Sat,Dec,2021,2021-22,21.2,27.0,14,13,2,20,2,1
1551,2021-12-05,15:00,Leicester,16,Harlequins,14,Welford Road,Ian Tempest,30,H,15,Sun,Dec,2021,2021-22,25.8,18.2,6,4,2,31,3,1
1554,2021-12-26,15:00,Saracens,61,Worcester,29,StoneX Stadium,Christophe Ridley,90,H,15,Sun,Dec,2021,2021-22,33.8,20.6,12,14,2,23,3,1
1556,2021-12-26,16:30,Bath,20,Gloucester,40,Recreation Ground,Matthew Carley,60,A,16,Sun,Dec,2021,2021-22,18.6,33.0,0,3,2,14,3,0
1552,2021-12-26,14:00,Bristol,26,Leicester,28,Ashton Gate,Tom Foley,54,A,14,Sun,Dec,2021,2021-22,24.0,18.8,1,6,2,3,3,0
1555,2021-12-26,15:00,Wasps,38,London Irish,30,Coventry Building Society Arena,Craig Maxwell-Keys,68,H,15,Sun,Dec,2021,2021-22,28.4,23.2,13,7,2,5,3,1
1557,2021-12-27,17:00,Harlequins,41,Northampton,27,Twickenham Stadium,Wayne Barnes,68,H,17,Mon,Dec,2021,2021-22,31.8,24.2,4,10,2,27,1,1
1558,2022-01-01,14:00,Sale,26,Wasps,18,AJ Bell Stadium,Ian Tempest,44,H,14,Sat,Jan,2022,2021-22,27.6,16.8,11,13,4,0,2,1
1559,2022-01-01,16:30,Exeter,19,Bristol,13,Sandy Park,Luke Pearce,32,H,16,Sat,Jan,2022,2021-22,23.8,18.8,2,1,4,19,2,1
1560,2022-01-02,15:00,Gloucester,17,Harlequins,20,Kingsholm,Tom Foley,37,A,15,Sun,Jan,2022,2021-22,25.6,22.2,3,4,4,10,3,0
1562,2022-01-02,15:00,Northampton,6,Saracens,30,Franklin's Gardens,Adam Leal,36,A,15,Sun,Jan,2022,2021-22,37.8,25.0,10,12,4,7,3,0
1561,2022-01-02,15:00,Leicester,31,Newcastle,0,Welford Road,Jack Makepeace,31,H,15,Sun,Jan,2022,2021-22,24.4,15.8,6,9,4,31,3,1
1564,2022-01-07,19:45,Bristol,32,Sale,15,Ashton Gate,Wayne Barnes,47,H,19,Fri,Jan,2022,2021-22,21.4,23.0,1,11,4,3,0,1
1566,2022-01-08,15:00,Newcastle,8,Northampton,44,Kingston Park,Matthew Carley,52,A,15,Sat,Jan,2022,2021-22,19.8,16.6,9,10,4,11,2,0
1567,2022-01-08,15:00,Saracens,24,Gloucester,25,StoneX Stadium,Karl Dickson,49,A,15,Sat,Jan,2022,2021-22,42.6,23.0,12,3,4,23,2,0
1565,2022-01-08,15:00,Harlequins,14,Exeter,12,Twickenham Stoop,Ian Tempest,26,H,15,Sat,Jan,2022,2021-22,33.0,23.8,4,2,4,29,2,1
1568,2022-01-09,15:00,Bath,22,Worcester,19,Recreation Ground,Craig Maxwell-Keys,41,H,15,Sun,Jan,2022,2021-22,16.6,36.2,0,14,4,14,3,1
1569,2022-01-09,15:00,Wasps,16,Leicester,13,Coventry Building Society Arena,Tom Foley,29,H,15,Sun,Jan,2022,2021-22,27.2,27.6,13,6,4,5,3,1
1570,2022-01-28,19:45,Bath,21,Harlequins,17,Recreation Ground,Tom Foley,38,H,19,Fri,Jan,2022,2021-22,18.4,36.0,0,4,4,14,0,1
1573,2022-01-29,19:00,Newcastle,22,Gloucester,32,Kingston Park,Jack Makepeace,54,A,19,Sat,Jan,2022,2021-22,16.6,22.6,9,3,4,11,2,0
1571,2022-01-29,15:00,London Irish,18,Exeter,14,Brentford Community Stadium,Matthew Carley,32,H,15,Sat,Jan,2022,2021-22,29.6,28.6,7,2,4,4,2,1
1572,2022-01-29,15:00,Worcester,13,Northampton,29,Sixways,Ian Tempest,42,A,15,Sat,Jan,2022,2021-22,24.2,29.6,14,10,4,20,2,0
1574,2022-01-30,15:00,Sale,35,Leicester,26,AJ Bell Stadium,Craig Maxwell-Keys,61,H,15,Sun,Jan,2022,2021-22,23.8,18.0,11,6,4,0,3,1
1575,2022-01-30,15:00,Wasps,26,Saracens,20,Coventry Building Society Arena,Karl Dickson,46,H,15,Sun,Jan,2022,2021-22,25.2,26.2,13,12,4,5,3,1
1576,2022-02-04,19:45,Gloucester,24,London Irish,7,Kingsholm,Karl Dickson,31,H,19,Fri,Feb,2022,2021-22,23.8,19.6,3,7,3,10,0,1
1579,2022-02-05,15:00,Leicester,36,Worcester,16,Welford Road,Luke Pearce,52,H,15,Sat,Feb,2022,2021-22,23.8,12.0,6,14,3,31,2,1
1580,2022-02-05,15:00,Saracens,40,Bath,3,StoneX Stadium,Sara Cox,43,H,15,Sat,Feb,2022,2021-22,40.0,23.4,12,0,3,23,2,1
1577,2022-02-05,14:00,Bristol,37,Newcastle,21,Ashton Gate,Matthew Carley,58,H,14,Sat,Feb,2022,2021-22,26.0,20.8,1,9,3,3,2,1
1578,2022-02-05,14:30,Exeter,26,Wasps,27,Sandy Park,Wayne Barnes,53,A,14,Sat,Feb,2022,2021-22,22.8,16.2,2,13,3,19,2,0
1581,2022-02-06,13:00,Harlequins,14,Sale,36,Twickenham Stoop,Ian Tempest,50,A,13,Sun,Feb,2022,2021-22,25.4,21.4,4,11,3,29,3,0
1583,2022-02-11,19:45,Leicester,35,Northampton,20,Welford Road,Matthew Carley,55,H,19,Fri,Feb,2022,2021-22,28.4,12.8,6,10,3,31,0,1
1582,2022-02-11,19:45,Bristol,32,London Irish,49,Ashton Gate,Christophe Ridley,81,A,19,Fri,Feb,2022,2021-22,28.4,21.0,1,7,3,3,0,0
1584,2022-02-12,15:00,Exeter,24,Gloucester,15,Sandy Park,Tom Foley,39,H,15,Sat,Feb,2022,2021-22,19.6,20.6,2,3,3,19,2,1
1586,2022-02-12,15:00,Wasps,41,Bath,24,Coventry Building Society Arena,"9,139",65,H,15,Sat,Feb,2022,2021-22,25.8,24.8,13,0,3,5,2,1
1585,2022-02-12,15:00,Sale,36,Worcester,12,AJ Bell Stadium,Karl Dickson,48,H,15,Sat,Feb,2022,2021-22,26.8,19.4,11,14,3,0,2,1
1587,2022-02-13,13:00,Saracens,19,Harlequins,10,StoneX Stadium,Luke Pearce,29,H,13,Sun,Feb,2022,2021-22,36.8,21.0,12,4,3,23,3,1
