,date,time,team1Name,team1Score,team2Name,team2Score,venue,referee,totalScore,winner,hour,day,month,year,season,avgLast5Scores,avgLast5ScoresAgainst,team1Code,team2Code,monthCode,venueCode,dayCode,refereeCode,seasonCode,targetCode
2057,2018-01-07,15:00,Exeter,20,Newcastle,28,Kingston Park,Andrew Jackson,48,H,15,Sun,Jan,2018,2017-18,31.6,16.8,2,9,4,12,3,3,7,1
2059,2018-01-07,15:00,Saracens,38,Wasps,15,Ricoh Arena,Wayne Barnes,53,A,15,Sun,Jan,2018,2017-18,25.8,22.2,12,13,4,18,3,46,7,0
2056,2018-01-07,15:00,Newcastle,28,Exeter,20,Kingston Park,Andrew Jackson,48,H,15,Sun,Jan,2018,2017-18,14.4,23.2,9,2,4,12,3,3,7,1
2060,2018-02-09,19:45,Bath,32,Northampton,19,Recreation Ground,Tom Foley,51,H,19,Fri,Feb,2018,2017-18,29.6,28.8,0,10,3,15,0,44,7,1
2061,2018-02-09,19:45,Northampton,19,Bath,32,Recreation Ground,Tom Foley,51,H,19,Fri,Feb,2018,2017-18,18.8,29.2,10,0,3,15,0,44,7,1
2068,2018-02-10,15:00,London Irish,9,Sale,13,Madejski Stadium,Craig Maxwell-Keys,22,A,15,Sat,Feb,2018,2017-18,13.2,23.6,7,11,3,14,2,9,7,0
2065,2018-02-10,14:30,Leicester,17,Gloucester,24,Kingsholm,JP Doyle,41,H,14,Sat,Feb,2018,2017-18,18.8,27.4,6,3,3,11,2,25,7,1
2069,2018-02-10,15:00,Sale,13,London Irish,9,Madejski Stadium,Craig Maxwell-Keys,22,A,15,Sat,Feb,2018,2017-18,22.8,17.4,11,7,3,14,2,9,7,0
2067,2018-02-10,14:30,Newcastle,3,Saracens,25,Allianz Park,Christophe Ridley,28,H,14,Sat,Feb,2018,2017-18,18.0,19.2,9,12,3,2,2,8,7,1
2066,2018-02-10,14:30,Saracens,25,Newcastle,3,Allianz Park,Christophe Ridley,28,H,14,Sat,Feb,2018,2017-18,30.0,20.6,12,9,3,2,2,8,7,1
2062,2018-02-10,14:00,Exeter,5,Worcester,6,Sandy Park,Andrew Jackson,11,A,14,Sat,Feb,2018,2017-18,29.4,19.0,2,14,3,20,2,3,7,0
2064,2018-02-10,14:30,Gloucester,24,Leicester,17,Kingsholm,JP Doyle,41,H,14,Sat,Feb,2018,2017-18,26.2,21.8,3,6,3,11,2,25,7,1
2063,2018-02-10,14:00,Worcester,6,Exeter,5,Sandy Park,Andrew Jackson,11,A,14,Sat,Feb,2018,2017-18,24.8,29.0,14,2,3,20,2,3,7,0
2070,2018-02-11,13:00,Harlequins,22,Wasps,44,Twickenham Stoop,Wayne Barnes,66,A,13,Sun,Feb,2018,2017-18,24.6,23.8,4,13,3,30,3,46,7,0
2071,2018-02-11,13:00,Wasps,44,Harlequins,22,Twickenham Stoop,Wayne Barnes,66,A,13,Sun,Feb,2018,2017-18,28.8,25.2,13,4,3,30,3,46,7,0
2074,2018-02-16,19:45,Sale,3,Saracens,13,AJ Bell Stadium,Luke Pearce,16,A,19,Fri,Feb,2018,2017-18,21.8,16.2,11,12,3,0,0,30,7,0
2075,2018-02-16,19:45,Saracens,13,Sale,3,AJ Bell Stadium,Luke Pearce,16,A,19,Fri,Feb,2018,2017-18,31.4,17.2,12,11,3,0,0,30,7,0
2072,2018-02-16,19:45,Newcastle,29,Bath,12,Kingston Park,Matthew Carley,41,H,19,Fri,Feb,2018,2017-18,17.2,18.4,9,0,3,12,0,34,7,1
2073,2018-02-16,19:45,Bath,12,Newcastle,29,Kingston Park,Matthew Carley,41,H,19,Fri,Feb,2018,2017-18,28.4,29.8,0,9,3,12,0,34,7,1
2076,2018-02-17,15:00,Leicester,33,Harlequins,18,Welford Road,Wayne Barnes,51,H,15,Sat,Feb,2018,2017-18,16.8,26.0,6,4,3,32,2,46,7,1
2078,2018-02-17,15:00,Northampton,25,London Irish,17,Franklin's Gardens,Ian Tempest,42,H,15,Sat,Feb,2018,2017-18,19.6,32.0,10,7,3,7,2,23,7,1
2077,2018-02-17,15:00,Harlequins,18,Leicester,33,Welford Road,Wayne Barnes,51,H,15,Sat,Feb,2018,2017-18,26.2,25.0,4,6,3,32,2,46,7,1
2079,2018-02-17,15:00,London Irish,17,Northampton,25,Franklin's Gardens,Ian Tempest,42,H,15,Sat,Feb,2018,2017-18,12.4,22.8,7,10,3,7,2,23,7,1
2081,2018-02-17,15:00,Gloucester,15,Worcester,25,Sixways,Thomas Foley,40,H,15,Sat,Feb,2018,2017-18,25.2,23.8,3,14,3,21,2,42,7,1
2080,2018-02-17,15:00,Worcester,25,Gloucester,15,Sixways,Thomas Foley,40,H,15,Sat,Feb,2018,2017-18,19.8,24.6,14,3,3,21,2,42,7,1
2083,2018-02-18,15:00,Exeter,7,Wasps,13,Ricoh Arena,JP Doyle,20,H,15,Sun,Feb,2018,2017-18,26.4,16.6,2,13,3,18,3,25,7,1
2082,2018-02-18,15:00,Wasps,13,Exeter,7,Ricoh Arena,JP Doyle,20,H,15,Sun,Feb,2018,2017-18,34.2,27.0,13,2,3,18,3,25,7,1
2088,2018-02-24,14:30,Gloucester,25,Wasps,25,Kingsholm,Karl Dickson,50,D,14,Sat,Feb,2018,2017-18,20.4,25.8,3,13,3,11,2,27,7,0
2091,2018-02-24,14:30,Newcastle,28,Harlequins,10,Twickenham Stoop,Thomas Foley,38,A,14,Sat,Feb,2018,2017-18,18.2,16.4,9,4,3,30,2,42,7,0
2084,2018-02-24,14:00,Exeter,31,Northampton,30,Sandy Park,Christophe Ridley,61,H,14,Sat,Feb,2018,2017-18,19.4,13.4,2,10,3,20,2,8,7,1
2085,2018-02-24,14:00,Northampton,30,Exeter,31,Sandy Park,Christophe Ridley,61,H,14,Sat,Feb,2018,2017-18,20.2,30.6,10,2,3,20,2,8,7,1
2086,2018-02-24,14:30,Bath,33,Sale,32,Recreation Ground,Ian Tempest,65,H,14,Sat,Feb,2018,2017-18,25.0,27.2,0,11,3,15,2,23,7,1
2089,2018-02-24,14:30,Wasps,25,Gloucester,25,Kingsholm,Karl Dickson,50,D,14,Sat,Feb,2018,2017-18,30.4,23.4,13,3,3,11,2,27,7,0
2087,2018-02-24,14:30,Sale,32,Bath,33,Recreation Ground,Ian Tempest,65,H,14,Sat,Feb,2018,2017-18,18.8,16.0,11,0,3,15,2,23,7,1
2090,2018-02-24,14:30,Harlequins,10,Newcastle,28,Twickenham Stoop,Thomas Foley,38,A,14,Sat,Feb,2018,2017-18,25.8,27.8,4,9,3,30,2,42,7,0
2092,2018-02-25,13:00,London Irish,22,Worcester,9,Madejski Stadium,JP Doyle,31,H,13,Sun,Feb,2018,2017-18,12.8,20.0,7,14,3,14,3,25,7,1
2094,2018-02-25,15:30,Saracens,20,Leicester,28,Allianz Park,Craig Maxwell-Keys,48,A,15,Sun,Feb,2018,2017-18,30.2,13.8,12,6,3,2,3,9,7,0
2093,2018-02-25,13:00,Worcester,9,London Irish,22,Madejski Stadium,JP Doyle,31,H,13,Sun,Feb,2018,2017-18,22.0,24.0,14,7,3,14,3,25,7,1
2095,2018-02-25,15:30,Leicester,28,Saracens,20,Allianz Park,Craig Maxwell-Keys,48,A,15,Sun,Feb,2018,2017-18,18.4,23.2,6,12,3,2,3,9,7,0
2099,2018-03-03,15:00,Sale,34,Northampton,25,Franklin's Gardens,Wayne Barnes,59,A,15,Sat,Mar,2018,2017-18,18.8,20.8,11,10,6,7,2,46,7,0
2097,2018-03-03,15:00,Newcastle,21,Gloucester,20,Kingsholm,Craig Maxwell-Keys,41,A,15,Sat,Mar,2018,2017-18,21.6,16.4,9,3,6,11,2,9,7,0
2096,2018-03-03,15:00,Gloucester,20,Newcastle,21,Kingsholm,Craig Maxwell-Keys,41,A,15,Sat,Mar,2018,2017-18,20.6,21.0,3,9,6,11,2,9,7,0
2098,2018-03-03,15:00,Northampton,25,Sale,34,Franklin's Gardens,Wayne Barnes,59,A,15,Sat,Mar,2018,2017-18,23.4,29.8,10,11,6,7,2,46,7,0
2102,2018-03-04,15:00,Harlequins,20,Bath,5,Twickenham Stoop,JP Doyle,25,H,15,Sun,Mar,2018,2017-18,25.8,31.2,4,0,6,30,3,25,7,1
2105,2018-03-04,15:00,London Irish,16,Wasps,24,Ricoh Arena,Thomas Foley,40,H,15,Sun,Mar,2018,2017-18,15.6,17.2,7,13,6,18,3,42,7,1
2100,2018-03-04,15:00,Exeter,24,Saracens,12,Sandy Park,Matthew Carley,36,H,15,Sun,Mar,2018,2017-18,18.6,16.6,2,12,6,20,3,34,7,1
2101,2018-03-04,15:00,Saracens,12,Exeter,24,Sandy Park,Matthew Carley,36,H,15,Sun,Mar,2018,2017-18,28.4,16.0,12,2,6,20,3,34,7,1
2107,2018-03-04,15:00,Leicester,34,Worcester,5,Sixways,Luke Pearce,39,A,15,Sun,Mar,2018,2017-18,20.6,21.4,6,14,6,21,3,30,7,0
2106,2018-03-04,15:00,Worcester,5,Leicester,34,Sixways,Luke Pearce,39,A,15,Sun,Mar,2018,2017-18,19.2,26.8,14,6,6,21,3,30,7,0
2103,2018-03-04,15:00,Bath,5,Harlequins,20,Twickenham Stoop,JP Doyle,25,H,15,Sun,Mar,2018,2017-18,29.8,27.2,0,4,6,30,3,25,7,1
2104,2018-03-04,15:00,Wasps,24,London Irish,16,Ricoh Arena,Thomas Foley,40,H,15,Sun,Mar,2018,2017-18,25.6,23.6,13,7,6,18,3,42,7,1
2109,2018-03-23,19:45,Exeter,20,Bath,18,Recreation Ground,Wayne Barnes,38,A,19,Fri,Mar,2018,2017-18,17.4,17.8,2,0,6,15,0,46,7,0
2108,2018-03-23,19:45,Bath,18,Exeter,20,Recreation Ground,Wayne Barnes,38,A,19,Fri,Mar,2018,2017-18,25.6,25.0,0,2,6,15,0,46,7,0
2112,2018-03-24,15:00,Sale,58,Worcester,25,AJ Bell Stadium,Andrew Jackson,83,H,15,Sat,Mar,2018,2017-18,22.4,21.8,11,14,6,0,2,3,7,1
2117,2018-03-24,17:30,Northampton,22,Newcastle,25,St James' Park,JP Doyle,47,H,17,Sat,Mar,2018,2017-18,24.2,26.6,10,9,6,22,2,25,7,1
2113,2018-03-24,15:00,Worcester,25,Sale,58,AJ Bell Stadium,Andrew Jackson,83,H,15,Sat,Mar,2018,2017-18,14.0,24.4,14,11,6,0,2,3,7,1
2110,2018-03-24,15:00,London Irish,29,Gloucester,33,Madejski Stadium,Matthew Carley,62,A,15,Sat,Mar,2018,2017-18,15.8,18.0,7,3,6,14,2,34,7,0
2111,2018-03-24,15:00,Gloucester,33,London Irish,29,Madejski Stadium,Matthew Carley,62,A,15,Sat,Mar,2018,2017-18,20.6,22.0,3,7,6,14,2,34,7,0
2114,2018-03-24,15:00,Saracens,24,Harlequins,11,London Stadium,Tom Foley,35,H,15,Sat,Mar,2018,2017-18,21.6,14.6,12,4,6,13,2,44,7,1
2116,2018-03-24,17:30,Newcastle,25,Northampton,22,St James' Park,JP Doyle,47,H,17,Sat,Mar,2018,2017-18,21.8,17.4,9,10,6,22,2,25,7,1
2115,2018-03-24,15:00,Harlequins,11,Saracens,24,London Stadium,Tom Foley,35,H,15,Sat,Mar,2018,2017-18,19.8,28.0,4,12,6,13,2,44,7,1
2119,2018-03-25,15:00,Wasps,15,Leicester,16,Welford Road,Luke Pearce,31,H,15,Sun,Mar,2018,2017-18,24.2,21.6,13,6,6,32,3,30,7,1
2118,2018-03-25,15:00,Leicester,16,Wasps,15,Welford Road,Luke Pearce,31,H,15,Sun,Mar,2018,2017-18,26.2,16.4,6,13,6,32,3,30,7,1
2121,2018-04-06,19:45,Wasps,27,Sale,28,AJ Bell Stadium,JP Doyle,55,H,19,Fri,Apr,2018,2017-18,24.2,17.2,13,11,0,0,0,25,7,1
2120,2018-04-06,19:45,Sale,28,Wasps,27,AJ Bell Stadium,JP Doyle,55,H,19,Fri,Apr,2018,2017-18,28.0,21.0,11,13,0,0,0,25,7,1
2124,2018-04-07,14:00,Northampton,13,Saracens,63,Franklin's Gardens,Craig Maxwell-Keys,76,A,14,Sat,Apr,2018,2017-18,24.2,27.8,10,12,0,7,2,9,7,0
2129,2018-04-07,15:00,Newcastle,13,Worcester,27,Sixways,Christophe Ridley,40,H,15,Sat,Apr,2018,2017-18,21.2,17.8,9,14,0,21,2,8,7,1
2125,2018-04-07,14:00,Saracens,63,Northampton,13,Franklin's Gardens,Craig Maxwell-Keys,76,A,14,Sat,Apr,2018,2017-18,18.8,13.8,12,10,0,7,2,9,7,0
2123,2018-04-07,14:00,Leicester,34,Bath,19,Twickenham Stadium,Wayne Barnes,53,A,14,Sat,Apr,2018,2017-18,25.6,16.4,6,0,0,28,2,46,7,0
2128,2018-04-07,15:00,Worcester,27,Newcastle,13,Sixways,Christophe Ridley,40,H,15,Sat,Apr,2018,2017-18,14.0,26.8,14,9,0,21,2,8,7,1
2126,2018-04-07,15:00,Harlequins,5,London Irish,35,Twickenham Stoop,Ian Tempest,40,A,15,Sat,Apr,2018,2017-18,16.2,26.8,4,7,0,30,2,23,7,0
2127,2018-04-07,15:00,London Irish,35,Harlequins,5,Twickenham Stoop,Ian Tempest,40,A,15,Sat,Apr,2018,2017-18,18.6,20.8,7,4,0,30,2,23,7,0
2122,2018-04-07,14:00,Bath,19,Leicester,34,Twickenham Stadium,Wayne Barnes,53,A,14,Sat,Apr,2018,2017-18,20.0,24.0,0,6,0,28,2,46,7,0
2130,2018-04-08,15:00,Exeter,46,Gloucester,10,Sandy Park,Thomas Foley,56,H,15,Sun,Apr,2018,2017-18,17.4,15.8,2,3,0,20,3,42,7,1
2131,2018-04-08,15:00,Gloucester,10,Exeter,46,Sandy Park,Thomas Foley,56,H,15,Sun,Apr,2018,2017-18,23.4,23.4,3,2,0,20,3,42,7,1
2132,2018-04-13,19:45,Newcastle,35,Sale,30,Kingston Park,Craig Maxwell-Keys,65,H,19,Fri,Apr,2018,2017-18,23.2,18.2,9,11,0,12,0,9,7,1
2133,2018-04-13,19:45,Sale,30,Newcastle,35,Kingston Park,Craig Maxwell-Keys,65,H,19,Fri,Apr,2018,2017-18,31.0,24.6,11,9,0,12,0,9,7,1
2137,2018-04-14,15:00,Northampton,27,Leicester,21,Welford Road,Matthew Carley,48,A,15,Sat,Apr,2018,2017-18,23.0,34.0,10,6,0,32,2,34,7,0
2138,2018-04-14,15:00,Wasps,30,Worcester,15,Ricoh Arena,Ian Tempest,45,H,15,Sat,Apr,2018,2017-18,20.8,18.4,13,14,0,18,2,23,7,1
2134,2018-04-14,15:00,Gloucester,37,Harlequins,9,Kingsholm,Luke Pearce,46,H,15,Sat,Apr,2018,2017-18,20.6,29.2,3,4,0,11,2,30,7,1
2139,2018-04-14,15:00,Worcester,15,Wasps,30,Ricoh Arena,Ian Tempest,45,H,15,Sat,Apr,2018,2017-18,18.2,28.4,14,13,0,18,2,23,7,1
2136,2018-04-14,15:00,Leicester,21,Northampton,27,Welford Road,Matthew Carley,48,A,15,Sat,Apr,2018,2017-18,29.0,15.4,6,10,0,32,2,34,7,0
2135,2018-04-14,15:00,Harlequins,9,Gloucester,37,Kingsholm,Luke Pearce,46,H,15,Sat,Apr,2018,2017-18,12.8,25.0,4,3,0,11,2,30,7,1
2140,2018-04-15,15:00,London Irish,5,Exeter,45,Madejski Stadium,JP Doyle,50,A,15,Sun,Apr,2018,2017-18,23.8,19.2,7,2,0,14,3,25,7,0
2141,2018-04-15,15:00,Exeter,45,London Irish,5,Madejski Stadium,JP Doyle,50,A,15,Sun,Apr,2018,2017-18,25.6,16.6,2,7,0,14,3,25,7,0
2142,2018-04-15,15:00,Saracens,41,Bath,6,Allianz Park,Karl Dickson,47,H,15,Sun,Apr,2018,2017-18,26.4,15.8,12,0,0,2,3,27,7,1
2143,2018-04-15,15:00,Bath,6,Saracens,41,Allianz Park,Karl Dickson,47,H,15,Sun,Apr,2018,2017-18,17.4,27.0,0,12,0,2,3,27,7,1
2144,2018-04-27,19:45,Leicester,23,Newcastle,25,Welford Road,Luke Pearce,48,A,19,Fri,Apr,2018,2017-18,26.6,17.2,6,9,0,32,0,30,7,0
2145,2018-04-27,19:45,Newcastle,25,Leicester,23,Welford Road,Luke Pearce,48,A,19,Fri,Apr,2018,2017-18,24.4,21.8,9,6,0,32,0,30,7,0
2146,2018-04-28,15:00,Exeter,34,Sale,19,Sandy Park,Karl Dickson,53,H,15,Sat,Apr,2018,2017-18,33.2,15.0,2,11,0,20,2,27,7,1
2147,2018-04-28,15:00,Sale,19,Exeter,34,Sandy Park,Karl Dickson,53,H,15,Sat,Apr,2018,2017-18,36.4,29.0,11,2,0,20,2,27,7,1
2150,2018-04-28,15:00,Worcester,44,Harlequins,13,Sixways,Craig Maxwell-Keys,57,H,15,Sat,Apr,2018,2017-18,16.2,31.4,14,4,0,21,2,9,7,1
2149,2018-04-28,15:00,Bath,43,Gloucester,20,Kingsholm,Wayne Barnes,63,A,15,Sat,Apr,2018,2017-18,16.2,29.4,0,3,0,11,2,46,7,0
2148,2018-04-28,15:00,Gloucester,20,Bath,43,Kingsholm,Wayne Barnes,63,A,15,Sat,Apr,2018,2017-18,25.0,26.0,3,0,0,11,2,46,7,0
2151,2018-04-28,15:00,Harlequins,13,Worcester,44,Sixways,Craig Maxwell-Keys,57,H,15,Sat,Apr,2018,2017-18,11.0,25.8,4,14,0,21,2,9,7,1
2155,2018-04-29,15:00,Northampton,29,Wasps,36,Ricoh Arena,Matthew Carley,65,H,15,Sun,Apr,2018,2017-18,23.4,34.8,10,13,0,18,3,34,7,1
2153,2018-04-29,15:00,Saracens,51,London Irish,14,Madejski Stadium,Ian Tempest,65,A,15,Sun,Apr,2018,2017-18,32.0,16.4,12,7,0,14,3,23,7,0
2154,2018-04-29,15:00,Wasps,36,Northampton,29,Ricoh Arena,Matthew Carley,65,H,15,Sun,Apr,2018,2017-18,24.2,20.0,13,10,0,18,3,34,7,1
2152,2018-04-29,15:00,London Irish,14,Saracens,51,Madejski Stadium,Ian Tempest,65,A,15,Sun,Apr,2018,2017-18,21.4,23.2,7,12,0,14,3,23,7,0
2165,2018-05-05,16:00,Leicester,35,Sale,13,AJ Bell Stadium,Wayne Barnes,48,A,16,Sat,May,2018,2017-18,25.6,18.2,6,11,7,0,2,46,7,0
2166,2018-05-05,16:00,Saracens,62,Gloucester,12,Allianz Park,Craig Maxwell-Keys,74,H,16,Sat,May,2018,2017-18,38.2,13.6,12,3,7,2,2,9,7,1
2156,2018-05-05,16:00,Bath,63,London Irish,19,Recreation Ground,Matthew Carley,82,H,16,Sat,May,2018,2017-18,18.2,27.0,0,7,7,15,2,34,7,1
2158,2018-05-05,16:00,Harlequins,17,Exeter,41,Twickenham Stoop,Christophe Ridley,58,A,16,Sat,May,2018,2017-18,11.6,29.0,4,2,7,30,2,8,7,0
2161,2018-05-05,16:00,Wasps,39,Newcastle,22,Kingston Park,Ian Tempest,61,A,16,Sat,May,2018,2017-18,26.4,20.8,13,9,7,12,2,23,7,0
2162,2018-05-05,16:00,Northampton,32,Worcester,24,Franklin's Gardens,Luke Pearce,56,H,16,Sat,May,2018,2017-18,23.2,35.8,10,14,7,7,2,30,7,1
2167,2018-05-05,16:00,Gloucester,12,Saracens,62,Allianz Park,Craig Maxwell-Keys,74,H,16,Sat,May,2018,2017-18,24.0,29.6,3,12,7,2,2,9,7,1
2163,2018-05-05,16:00,Worcester,24,Northampton,32,Franklin's Gardens,Luke Pearce,56,H,16,Sat,May,2018,2017-18,23.2,29.6,14,10,7,7,2,30,7,1
2164,2018-05-05,16:00,Sale,13,Leicester,35,AJ Bell Stadium,Wayne Barnes,48,A,16,Sat,May,2018,2017-18,33.8,29.2,11,6,7,0,2,46,7,0
2160,2018-05-05,16:00,Newcastle,22,Wasps,39,Kingston Park,Ian Tempest,61,A,16,Sat,May,2018,2017-18,23.8,24.4,9,13,7,12,2,23,7,0
2159,2018-05-05,16:00,Exeter,41,Harlequins,17,Twickenham Stoop,Christophe Ridley,58,A,16,Sat,May,2018,2017-18,33.8,12.8,2,4,7,30,2,8,7,0
2157,2018-05-05,16:00,London Irish,19,Bath,63,Recreation Ground,Matthew Carley,82,H,16,Sat,May,2018,2017-18,19.8,31.6,7,0,7,15,2,34,7,1
2169,2018-05-19,12:30,Wasps,33,Saracens,57,Allianz Park,JP Doyle,90,H,12,Sat,May,2018,2017-18,29.4,22.0,13,12,7,2,2,25,7,1
2168,2018-05-19,12:30,Saracens,57,Wasps,33,Allianz Park,JP Doyle,90,H,12,Sat,May,2018,2017-18,48.2,11.2,12,13,7,2,2,25,7,1
2171,2018-05-19,15:30,Newcastle,5,Exeter,36,Sandy Park,Matthew Carley,41,H,15,Sat,May,2018,2017-18,24.0,28.2,9,2,7,20,2,34,7,1
2170,2018-05-19,15:30,Exeter,36,Newcastle,5,Sandy Park,Matthew Carley,41,H,15,Sat,May,2018,2017-18,37.2,13.8,2,9,7,20,2,34,7,1
2173,2018-05-26,15:00,Saracens,27,Exeter,10,"Twickenham Stadium, London",Wayne Barnes,37,A,15,Sat,May,2018,2017-18,54.8,15.6,12,2,7,29,2,46,7,0
2172,2018-05-26,15:00,Exeter,10,Saracens,27,"Twickenham Stadium, London",Wayne Barnes,37,A,15,Sat,May,2018,2017-18,40.4,11.2,2,12,7,29,2,46,7,0
2174,2018-08-31,19:45,Bristol,17,Bath,10,Ashton Gate,JP Doyle,27,H,19,Fri,Aug,2018,2018-19,21.0,34.4,1,0,1,3,0,25,8,1
2175,2018-08-31,19:45,Bath,10,Bristol,17,Ashton Gate,JP Doyle,27,H,19,Fri,Aug,2018,2018-19,29.8,26.8,0,1,1,3,0,25,8,1
2178,2018-09-01,15:00,Harlequins,51,Sale,23,Twickenham Stoop,Craig Maxwell-Keys,74,H,15,Sat,Sep,2018,2018-19,11.0,36.2,4,11,10,30,2,9,8,1
2179,2018-09-01,15:00,Sale,23,Harlequins,51,Twickenham Stoop,Craig Maxwell-Keys,74,H,15,Sat,Sep,2018,2018-19,29.6,31.2,11,4,10,30,2,9,8,1
2176,2018-09-01,14:00,Gloucester,27,Northampton,16,Kingsholm,Matthew Carley,43,H,14,Sat,Sep,2018,2018-19,22.4,37.8,3,10,10,11,2,34,8,1
2177,2018-09-01,14:00,Northampton,16,Gloucester,27,Kingsholm,Matthew Carley,43,H,14,Sat,Sep,2018,2018-19,24.6,33.8,10,3,10,11,2,34,8,1
2181,2018-09-01,15:00,Wasps,21,Worcester,20,Sixways,Karl Dickson,41,A,15,Sat,Sep,2018,2018-19,33.0,30.2,13,14,10,21,2,27,8,0
2183,2018-09-01,16:30,Leicester,6,Exeter,40,Sandy Park,Wayne Barnes,46,H,16,Sat,Sep,2018,2018-19,25.8,19.8,6,2,10,20,2,46,8,1
2180,2018-09-01,15:00,Worcester,20,Wasps,21,Sixways,Karl Dickson,41,A,15,Sat,Sep,2018,2018-19,27.0,29.2,14,13,10,21,2,27,8,0
2182,2018-09-01,16:30,Exeter,40,Leicester,6,Sandy Park,Wayne Barnes,46,H,16,Sat,Sep,2018,2018-19,33.2,14.6,2,6,10,20,2,46,8,1
2185,2018-09-02,15:00,Saracens,32,Newcastle,21,Kingston Park,Ian Tempest,53,A,15,Sun,Sep,2018,2018-19,47.6,15.0,12,9,10,12,3,23,8,0
2184,2018-09-02,15:00,Newcastle,21,Saracens,32,Kingston Park,Ian Tempest,53,A,15,Sun,Sep,2018,2018-19,20.0,31.0,9,12,10,12,3,23,8,0
2187,2018-09-07,19:45,Harlequins,18,Northampton,25,Franklin's Gardens,Tom Foley,43,H,19,Fri,Sep,2018,2018-19,19.0,36.0,4,10,10,7,0,44,8,1
2186,2018-09-07,19:45,Northampton,25,Harlequins,18,Franklin's Gardens,Tom Foley,43,H,19,Fri,Sep,2018,2018-19,23.4,34.2,10,4,10,7,0,44,8,1
2188,2018-09-08,14:00,Wasps,31,Exeter,42,Ricoh Arena,Christophe Ridley,73,A,14,Sat,Sep,2018,2018-19,31.8,28.6,13,2,10,18,2,8,8,0
2193,2018-09-08,15:00,Bristol,23,Saracens,44,Allianz Park,Andrew Jackson,67,H,15,Sat,Sep,2018,2018-19,21.6,30.0,1,12,10,2,2,3,8,1
2194,2018-09-08,16:30,Bath,31,Gloucester,31,Recreation Ground,Luke Pearce,62,D,16,Sat,Sep,2018,2018-19,28.2,26.2,0,3,10,15,2,30,8,0
2195,2018-09-08,16:30,Gloucester,31,Bath,31,Recreation Ground,Luke Pearce,62,D,16,Sat,Sep,2018,2018-19,21.2,35.2,3,0,10,15,2,30,8,0
2189,2018-09-08,14:00,Exeter,42,Wasps,31,Ricoh Arena,Christophe Ridley,73,A,14,Sat,Sep,2018,2018-19,32.2,14.8,2,13,10,18,2,8,8,0
2190,2018-09-08,15:00,Leicester,49,Newcastle,33,Welford Road,Matthew Carley,82,H,15,Sat,Sep,2018,2018-19,23.8,24.8,6,9,10,32,2,34,8,1
2191,2018-09-08,15:00,Newcastle,33,Leicester,49,Welford Road,Matthew Carley,82,H,15,Sat,Sep,2018,2018-19,21.6,32.0,9,6,10,32,2,34,8,1
2192,2018-09-08,15:00,Saracens,44,Bristol,23,Allianz Park,Andrew Jackson,67,H,15,Sat,Sep,2018,2018-19,45.8,18.0,12,1,10,2,2,3,8,1
2196,2018-09-09,15:00,Sale,21,Worcester,15,AJ Bell Stadium,JP Doyle,36,H,15,Sun,Sep,2018,2018-19,22.6,36.4,11,14,10,0,3,25,8,1
2197,2018-09-09,15:00,Worcester,15,Sale,21,AJ Bell Stadium,JP Doyle,36,H,15,Sun,Sep,2018,2018-19,26.0,21.8,14,11,10,0,3,25,8,1
2198,2018-09-14,19:45,Gloucester,35,Bristol,13,Kingsholm,Tom Foley,48,H,19,Fri,Sep,2018,2018-19,25.4,32.2,3,1,10,11,0,44,8,1
2199,2018-09-14,19:45,Bristol,13,Gloucester,35,Kingsholm,Tom Foley,48,H,19,Fri,Sep,2018,2018-19,19.4,31.2,1,3,10,11,0,44,8,1
2203,2018-09-15,15:00,Bath,37,Harlequins,32,Twickenham Stoop,Matthew Carley,69,A,15,Sat,Sep,2018,2018-19,30.6,25.6,0,4,10,30,2,34,8,0
2205,2018-09-15,15:00,Saracens,38,Northampton,27,Franklin's Gardens,JP Doyle,65,A,15,Sat,Sep,2018,2018-19,44.4,19.8,12,10,10,7,2,25,8,0
2201,2018-09-15,15:00,Sale,18,Exeter,35,Sandy Park,Karl Dickson,53,H,15,Sat,Sep,2018,2018-19,21.2,34.0,11,2,10,20,2,27,8,1
2202,2018-09-15,15:00,Harlequins,32,Bath,37,Twickenham Stoop,Matthew Carley,69,A,15,Sat,Sep,2018,2018-19,21.6,34.0,4,0,10,30,2,34,8,0
2200,2018-09-15,15:00,Exeter,35,Sale,18,Sandy Park,Karl Dickson,53,H,15,Sat,Sep,2018,2018-19,33.8,17.2,2,11,10,20,2,27,8,1
2207,2018-09-15,15:00,Newcastle,23,Worcester,20,Sixways,Wayne Barnes,43,A,15,Sat,Sep,2018,2018-19,21.2,35.8,9,14,10,21,2,46,8,0
2206,2018-09-15,15:00,Worcester,20,Newcastle,23,Sixways,Wayne Barnes,43,A,15,Sat,Sep,2018,2018-19,23.6,23.4,14,9,10,21,2,46,8,0
2204,2018-09-15,15:00,Northampton,27,Saracens,38,Franklin's Gardens,JP Doyle,65,A,15,Sat,Sep,2018,2018-19,25.8,25.2,10,12,10,7,2,25,8,0
2209,2018-09-16,15:00,Leicester,35,Wasps,41,Ricoh Arena,Ian Tempest,76,H,15,Sun,Sep,2018,2018-19,26.8,27.6,6,13,10,18,3,23,8,1
2208,2018-09-16,15:00,Wasps,41,Leicester,35,Ricoh Arena,Ian Tempest,76,H,15,Sun,Sep,2018,2018-19,32.0,34.0,13,6,10,18,3,23,8,1
