,date,time,team1Name,team1Score,team2Name,team2Score,venue,referee,totalScore,winner,hour,day,month,year,season,avgLast5Scores,avgLast5ScoresAgainst,team1Code,team2Code,monthCode,venueCode,dayCode,refereeCode,seasonCode,targetCode
708,2015-11-28,15:15,Saracens,48,Worcester,18,Twickenham Stadium,Ian Tempest,66,H,15,Sat,Nov,2015,2015-16,29.8,12.2,12,14,6,20,2,15,5,1
706,2015-11-28,14:30,Sale,15,Newcastle,15,AJ Bell Stadium,Craig Maxwell-Keys,30,D,14,Sat,Nov,2015,2015-16,25.4,17.0,11,9,6,0,2,4,5,0
710,2015-11-29,15:00,Leicester,21,Bath,11,Welford Road,JP Doyle,32,H,15,Sun,Nov,2015,2015-16,26.2,16.8,6,0,6,23,3,16,5,1
711,2015-12-04,19:45,Gloucester,23,Sale,19,Kingsholm,JP Doyle,42,H,19,Fri,Dec,2015,2015-16,29.8,25.0,3,11,1,8,0,16,5,1
712,2015-12-05,15:00,Harlequins,38,London Irish,7,Twickenham Stoop,Luke Pearce,45,H,15,Sat,Dec,2015,2015-16,24.6,21.6,4,7,1,21,2,19,5,1
714,2015-12-05,15:15,Bath,11,Northampton,13,The Recreation Ground,Craig Maxwell-Keys,24,A,15,Sat,Dec,2015,2015-16,32.0,24.6,0,10,1,19,2,4,5,0
713,2015-12-05,15:00,Worcester,20,Leicester,29,Sixways,Wayne Barnes,49,A,15,Sat,Dec,2015,2015-16,22.6,22.0,14,6,1,17,2,31,5,0
715,2015-12-05,17:30,Wasps,27,Exeter,41,Ricoh Arena,Greg Garner,68,A,17,Sat,Dec,2015,2015-16,22.6,18.6,13,2,1,14,2,11,5,0
716,2015-12-06,15:00,Newcastle,3,Saracens,38,Kingston Park,Andrew Small,41,A,15,Sun,Dec,2015,2015-16,19.6,29.2,9,12,1,9,3,1,5,0
719,2015-12-26,15:00,Leicester,22,Newcastle,10,Welford Road,Tim Wigglesworth,32,H,15,Sat,Dec,2015,2015-16,25.4,15.4,6,9,1,23,2,29,5,1
718,2015-12-26,15:00,Exeter,33,Sale,17,Sandy Park,Dean Richards,50,H,15,Sat,Dec,2015,2015-16,29.6,13.6,2,11,1,16,2,9,5,1
717,2015-12-26,14:30,London Irish,25,Northampton,23,Madejski Stadium,Ian Tempest,48,H,14,Sat,Dec,2015,2015-16,22.0,33.8,7,10,1,10,2,15,5,1
722,2015-12-27,16:30,Harlequins,39,Gloucester,39,Twickenham Stadium,Wayne Barnes,78,D,16,Sun,Dec,2015,2015-16,27.0,19.0,4,3,1,20,3,31,5,0
721,2015-12-27,14:30,Bath,21,Worcester,14,The Recreation Ground,Thomas Foley,35,H,14,Sun,Dec,2015,2015-16,24.2,21.2,0,14,1,19,3,28,5,1
720,2015-12-27,14:00,Wasps,16,Saracens,26,Ricoh Arena,JP Doyle,42,A,14,Sun,Dec,2015,2015-16,24.6,21.6,13,12,1,14,3,16,5,0
723,2016-01-01,15:00,Northampton,8,Exeter,3,Franklin's Gardens,JP Doyle,11,H,15,Fri,Jan,2016,2015-16,26.6,12.0,10,2,3,5,0,16,5,1
727,2016-01-02,17:30,Sale,15,Wasps,9,AJ Bell Stadium,Luke Pearce,24,H,17,Sat,Jan,2016,2015-16,23.8,18.8,11,13,3,0,2,19,5,1
725,2016-01-02,15:00,Newcastle,19,Bath,14,Kingston Park,Matthew Carley,33,H,15,Sat,Jan,2016,2015-16,17.8,33.6,9,0,3,9,2,22,5,1
724,2016-01-02,15:00,Gloucester,27,London Irish,14,Kingsholm,Thomas Foley,41,H,15,Sat,Jan,2016,2015-16,27.8,22.2,3,7,3,8,2,28,5,1
726,2016-01-02,15:15,Saracens,26,Leicester,6,Allianz Park,Greg Garner,32,H,15,Sat,Jan,2016,2015-16,31.0,13.0,12,6,3,2,2,11,5,1
728,2016-01-03,15:00,Worcester,20,Harlequins,24,Sixways,Andrew Small,44,A,15,Sun,Jan,2016,2015-16,24.4,25.2,14,4,3,17,3,1,5,0
730,2016-01-09,15:00,Exeter,19,Gloucester,10,Sandy Park,Ian Tempest,29,H,15,Sat,Jan,2016,2015-16,32.0,15.0,2,3,3,16,2,15,5,1
732,2016-01-09,15:15,Leicester,30,Northampton,27,Welford Road,Wayne Barnes,57,H,15,Sat,Jan,2016,2015-16,22.2,14.0,6,10,3,23,2,31,5,1
731,2016-01-09,15:00,Harlequins,29,Saracens,23,Twickenham Stoop,Craig Maxwell-Keys,52,H,15,Sat,Jan,2016,2015-16,29.0,21.6,4,12,3,21,2,4,5,1
733,2016-01-10,13:00,London Irish,20,Newcastle,15,Madejski Stadium,JP Doyle,35,H,13,Sun,Jan,2016,2015-16,22.0,33.8,7,9,3,10,3,16,5,1
734,2016-01-10,14:00,Wasps,32,Worcester,22,Ricoh Arena,Matthew Carley,54,H,14,Sun,Jan,2016,2015-16,20.6,21.0,13,14,3,14,3,22,5,1
735,2016-01-29,19:45,Northampton,11,Wasps,24,Franklin's Gardens,Thomas Foley,35,A,19,Fri,Jan,2016,2015-16,19.0,12.6,10,13,3,5,0,28,5,0
736,2016-01-30,14:30,Sale,38,London Irish,10,AJ Bell Stadium,Greg Garner,48,H,14,Sat,Jan,2016,2015-16,22.2,15.6,11,7,3,0,2,11,5,1
737,2016-01-30,15:00,Gloucester,18,Leicester,19,Kingsholm,JP Doyle,37,A,15,Sat,Jan,2016,2015-16,24.8,17.0,3,6,3,8,2,16,5,0
738,2016-01-30,15:15,Saracens,19,Bath,13,Allianz Park,Dean Richards,32,H,15,Sat,Jan,2016,2015-16,31.8,13.0,12,0,3,2,2,9,5,1
740,2016-01-31,15:00,Worcester,15,Exeter,30,Sixways,Craig Maxwell-Keys,45,A,15,Sun,Jan,2016,2015-16,21.8,22.4,14,2,3,17,3,4,5,0
739,2016-01-31,15:00,Newcastle,26,Harlequins,19,Kingston Park,Luke Pearce,45,H,15,Sun,Jan,2016,2015-16,17.8,30.6,9,4,3,9,3,19,5,1
741,2016-02-05,19:45,Bath,11,Gloucester,15,The Recreation Ground,Matthew Carley,26,A,19,Fri,Feb,2016,2015-16,19.0,22.0,0,3,2,19,0,22,5,0
742,2016-02-06,14:00,Harlequins,23,Northampton,27,Twickenham Stoop,Greg Garner,50,A,14,Sat,Feb,2016,2015-16,29.6,20.8,4,10,2,21,2,11,5,0
744,2016-02-06,15:00,Leicester,3,Sale,10,Welford Road,Tim Wigglesworth,13,A,15,Sat,Feb,2016,2015-16,23.8,16.6,6,11,2,23,2,29,5,0
743,2016-02-06,14:00,Wasps,9,Newcastle,8,Ricoh Arena,Craig Maxwell-Keys,17,H,14,Sat,Feb,2016,2015-16,22.8,20.2,13,9,2,14,2,4,5,1
745,2016-02-07,13:00,Exeter,11,Saracens,14,Sandy Park,Thomas Foley,25,A,13,Sun,Feb,2016,2015-16,27.0,13.8,2,12,2,16,3,28,5,0
746,2016-02-07,13:00,London Irish,20,Worcester,13,Madejski Stadium,Wayne Barnes,33,H,13,Sun,Feb,2016,2015-16,18.0,28.8,7,14,2,10,3,31,5,1
747,2016-02-12,19:45,Newcastle,26,Leicester,14,Kingston Park,Greg Garner,40,H,19,Fri,Feb,2016,2015-16,15.6,30.2,9,6,2,9,0,11,5,1
749,2016-02-13,15:00,Gloucester,28,Harlequins,6,Kingsholm,Wayne Barnes,34,H,15,Sat,Feb,2016,2015-16,21.4,18.2,3,4,2,8,2,31,5,1
751,2016-02-13,15:00,Worcester,14,Bath,16,Sixways,JP Doyle,30,A,15,Sat,Feb,2016,2015-16,19.2,23.0,14,0,2,17,2,16,5,0
750,2016-02-13,15:00,Northampton,35,London Irish,7,Franklin's Gardens,Tim Wigglesworth,42,H,15,Sat,Feb,2016,2015-16,16.4,11.6,10,7,2,5,2,29,5,1
748,2016-02-13,14:30,Sale,23,Exeter,17,AJ Bell Stadium,Andrew Small,40,H,14,Sat,Feb,2016,2015-16,23.0,12.0,11,2,2,0,2,1,5,1
752,2016-02-14,16:00,Saracens,23,Wasps,64,Allianz Park,Ian Tempest,87,A,16,Sun,Feb,2016,2015-16,31.6,10.8,12,13,2,2,3,15,5,0
753,2016-02-19,19:45,Harlequins,25,Leicester,19,Twickenham Stoop,JP Doyle,44,H,19,Fri,Feb,2016,2015-16,29.0,22.0,4,6,2,21,0,16,5,1
756,2016-02-20,15:15,Bath,18,Wasps,24,The Recreation Ground,Thomas Foley,42,A,15,Sat,Feb,2016,2015-16,18.0,19.4,0,13,2,19,2,28,5,0
755,2016-02-20,15:00,Worcester,31,Sale,23,Sixways,Greg Garner,54,H,15,Sat,Feb,2016,2015-16,19.4,23.8,14,11,2,17,2,11,5,1
754,2016-02-20,15:00,Saracens,25,Gloucester,12,Allianz Park,Craig Maxwell-Keys,37,H,15,Sat,Feb,2016,2015-16,28.0,23.0,12,3,2,2,2,4,5,1
757,2016-02-21,15:00,London Irish,15,Exeter,22,Madejski Stadium,Dean Richards,37,A,15,Sun,Feb,2016,2015-16,18.8,25.8,7,2,2,10,3,9,5,0
758,2016-02-21,15:00,Newcastle,26,Northampton,25,Kingston Park,Wayne Barnes,51,H,15,Sun,Feb,2016,2015-16,15.4,25.2,9,10,2,9,3,31,5,1
760,2016-02-27,14:45,Northampton,38,Worcester,18,Franklin's Gardens,Matthew Carley,56,H,14,Sat,Feb,2016,2015-16,15.0,9.8,10,14,2,5,2,22,5,1
761,2016-02-27,15:00,Gloucester,32,Newcastle,6,Kingsholm,Dean Richards,38,H,15,Sat,Feb,2016,2015-16,24.0,16.0,3,9,2,8,2,9,5,1
759,2016-02-27,13:00,Sale,36,Saracens,36,AJ Bell Stadium,Tim Wigglesworth,72,D,13,Sat,Feb,2016,2015-16,22.2,12.8,11,12,2,0,2,29,5,0
763,2016-02-28,15:00,Leicester,47,London Irish,20,Welford Road,Ian Tempest,67,H,15,Sun,Feb,2016,2015-16,20.0,14.8,6,7,2,23,3,15,5,1
762,2016-02-28,13:00,Exeter,26,Bath,17,Sandy Park,Greg Garner,43,H,13,Sun,Feb,2016,2015-16,21.6,14.4,2,0,2,16,3,11,5,1
764,2016-02-28,15:15,Wasps,42,Harlequins,10,Ricoh Arena,Craig Maxwell-Keys,52,H,15,Sun,Feb,2016,2015-16,21.4,20.0,13,4,2,14,3,4,5,1
765,2016-03-04,19:45,Newcastle,14,Worcester,15,Kingston Park,Wayne Barnes,29,A,19,Fri,Mar,2016,2015-16,20.0,22.0,9,14,4,9,0,31,5,0
766,2016-03-05,14:30,Sale,29,Harlequins,23,AJ Bell Stadium,Ian Tempest,52,H,14,Sat,Mar,2016,2015-16,25.4,17.4,11,4,4,0,2,15,5,1
767,2016-03-05,15:00,Gloucester,13,Wasps,10,Kingsholm,Luke Pearce,23,H,15,Sat,Mar,2016,2015-16,25.6,12.8,3,13,4,8,2,19,5,1
769,2016-03-05,15:15,Saracens,15,Northampton,20,Allianz Park,Thomas Foley,35,A,15,Sat,Mar,2016,2015-16,28.2,22.6,12,10,4,2,2,28,5,0
768,2016-03-05,15:15,Bath,25,London Irish,17,The Recreation Ground,JP Doyle,42,H,15,Sat,Mar,2016,2015-16,17.8,20.8,0,7,4,19,2,16,5,1
770,2016-03-06,15:00,Leicester,31,Exeter,27,Welford Road,Matthew Carley,58,H,15,Sun,Mar,2016,2015-16,24.6,15.6,6,2,4,23,3,22,5,1
771,2016-03-11,19:45,Harlequins,35,Bath,28,Twickenham Stoop,Dean Richards,63,H,19,Fri,Mar,2016,2015-16,30.8,23.0,4,0,4,21,0,9,5,1
772,2016-03-12,13:45,Wasps,36,Leicester,24,Ricoh Arena,Greg Garner,60,H,13,Sat,Mar,2016,2015-16,25.2,21.4,13,6,4,14,2,11,5,1
774,2016-03-12,14:00,Worcester,28,Gloucester,20,Sixways,Ian Tempest,48,H,14,Sat,Mar,2016,2015-16,20.0,24.4,14,3,4,17,2,15,5,1
776,2016-03-12,15:00,London Irish,16,Saracens,26,Red Bull Arena,Luke Pearce,42,A,15,Sat,Mar,2016,2015-16,19.0,21.2,7,12,4,12,2,19,5,0
773,2016-03-12,14:00,Northampton,26,Sale,11,Franklin's Gardens,JP Doyle,37,H,14,Sat,Mar,2016,2015-16,21.4,11.0,10,11,4,5,2,16,5,1
775,2016-03-12,15:00,Exeter,32,Newcastle,17,Sandy Park,Craig Maxwell-Keys,49,H,15,Sat,Mar,2016,2015-16,23.0,16.6,2,9,4,16,2,4,5,1
777,2016-03-18,19:45,Bath,21,Newcastle,19,The Recreation Ground,Tim Wigglesworth,40,H,19,Fri,Mar,2016,2015-16,17.2,16.6,0,9,4,19,0,29,5,1
778,2016-03-19,15:00,Harlequins,15,Worcester,21,Twickenham Stoop,Craig Maxwell-Keys,36,A,15,Sat,Mar,2016,2015-16,30.2,27.2,4,14,4,21,2,4,5,0
779,2016-03-20,13:00,Exeter,20,Northampton,12,Sandy Park,Greg Garner,32,H,13,Sun,Mar,2016,2015-16,24.2,15.0,2,10,4,16,3,11,5,1
781,2016-03-20,15:00,London Irish,23,Gloucester,18,Madejski Stadium,Matthew Carley,41,H,15,Sun,Mar,2016,2015-16,19.2,19.8,7,3,4,10,3,22,5,1
782,2016-03-20,15:15,Leicester,21,Saracens,13,Welford Road,JP Doyle,34,H,15,Sun,Mar,2016,2015-16,26.6,18.8,6,12,4,23,3,16,5,1
780,2016-03-20,14:00,Wasps,39,Sale,12,Ricoh Arena,Dean Richards,51,H,14,Sun,Mar,2016,2015-16,27.0,18.0,13,11,4,14,3,9,5,1
784,2016-03-26,17:30,Gloucester,12,Bath,17,Kingsholm,Wayne Barnes,29,A,17,Sat,Mar,2016,2015-16,23.6,11.0,3,0,4,8,2,31,5,0
785,2016-03-26,17:30,Worcester,12,London Irish,6,Sixways,Greg Garner,18,H,17,Sat,Mar,2016,2015-16,21.6,22.6,14,7,4,17,2,11,5,1
783,2016-03-26,15:15,Saracens,36,Exeter,18,Allianz Park,Matthew Carley,54,H,15,Sat,Mar,2016,2015-16,21.6,23.0,12,2,4,2,2,22,5,1
787,2016-03-27,15:00,Newcastle,20,Wasps,34,Kingston Park,JP Doyle,54,A,15,Sun,Mar,2016,2015-16,22.2,17.4,9,13,4,9,3,16,5,0
788,2016-03-27,15:15,Northampton,29,Harlequins,23,Franklin's Gardens,Tim Wigglesworth,52,H,15,Sun,Mar,2016,2015-16,23.6,12.6,10,4,4,5,3,29,5,1
786,2016-03-27,13:00,Sale,27,Leicester,20,AJ Bell Stadium,Thomas Foley,47,H,13,Sun,Mar,2016,2015-16,28.2,19.0,11,6,4,0,3,28,5,1
789,2016-04-01,19:45,Bath,10,Saracens,30,The Recreation Ground,Greg Garner,40,A,19,Fri,Apr,2016,2015-16,19.2,17.8,0,12,0,19,0,11,5,0
793,2016-04-02,15:15,Leicester,35,Gloucester,30,Welford Road,JP Doyle,65,H,15,Sat,Apr,2016,2015-16,26.4,19.4,6,3,0,23,2,16,5,1
790,2016-04-02,15:00,Exeter,50,Worcester,12,Sandy Park,Thomas Foley,62,H,15,Sat,Apr,2016,2015-16,21.6,14.0,2,14,0,16,2,28,5,1
792,2016-04-02,15:00,London Irish,15,Sale,30,Madejski Stadium,Craig Maxwell-Keys,45,A,15,Sat,Apr,2016,2015-16,18.8,18.8,7,11,0,10,2,4,5,0
791,2016-04-02,15:00,Harlequins,46,Newcastle,25,Twickenham Stoop,Matthew Carley,71,H,15,Sat,Apr,2016,2015-16,25.4,23.6,4,9,0,21,2,22,5,1
794,2016-04-03,15:00,Wasps,28,Northampton,6,Ricoh Arena,Luke Pearce,34,H,15,Sun,Apr,2016,2015-16,31.6,15.2,13,10,0,14,3,19,5,1
795,2016-04-15,19:45,Gloucester,16,Exeter,9,Kingsholm,Craig Maxwell-Keys,25,H,19,Fri,Apr,2016,2015-16,20.6,11.6,3,2,0,8,0,4,5,1
796,2016-04-16,15:00,Worcester,35,Wasps,54,Sixways,JP Doyle,89,A,15,Sat,Apr,2016,2015-16,20.0,19.0,14,13,0,17,2,16,5,0
797,2016-04-16,15:15,Saracens,22,Harlequins,12,Wembley Stadium,Greg Garner,34,H,15,Sat,Apr,2016,2015-16,23.6,25.4,12,4,0,24,2,11,5,1
798,2016-04-16,17:30,Northampton,24,Leicester,30,Franklin's Gardens,Tim Wigglesworth,54,A,17,Sat,Apr,2016,2015-16,27.8,16.6,10,6,0,5,2,29,5,0
800,2016-04-17,15:00,Newcastle,13,London Irish,6,Kingston Park,Wayne Barnes,19,H,15,Sun,Apr,2016,2015-16,22.4,21.4,9,7,0,9,3,31,5,1
799,2016-04-17,14:30,Sale,29,Bath,17,AJ Bell Stadium,Luke Pearce,46,H,14,Sun,Apr,2016,2015-16,30.6,21.2,11,0,0,0,3,19,5,1
801,2016-04-23,15:15,Bath,32,Sale,26,The Recreation Ground,Ian Tempest,58,H,15,Sat,Apr,2016,2015-16,17.0,21.0,0,11,0,19,2,15,5,1
802,2016-04-29,19:45,Sale,11,Gloucester,12,AJ Bell Stadium,Thomas Foley,23,A,19,Fri,Apr,2016,2015-16,28.8,22.6,11,3,0,0,0,28,5,0
803,2016-04-30,15:00,Leicester,31,Worcester,17,Welford Road,Greg Garner,48,H,15,Sat,Apr,2016,2015-16,27.4,20.0,6,14,0,23,2,11,5,1
804,2016-04-30,15:15,Northampton,15,Bath,14,Franklin's Gardens,Wayne Barnes,29,H,15,Sat,Apr,2016,2015-16,30.4,17.8,10,0,0,5,2,31,5,1
807,2016-05-01,15:15,Saracens,23,Newcastle,14,Allianz Park,Ian Tempest,37,H,15,Sun,May,2016,2015-16,24.2,25.2,12,9,5,2,3,15,5,1
805,2016-05-01,13:00,Exeter,24,Wasps,3,Sandy Park,Matthew Carley,27,H,13,Sun,May,2016,2015-16,27.8,14.4,2,13,5,16,3,22,5,1
806,2016-05-01,15:00,London Irish,25,Harlequins,32,Madejski Stadium,JP Doyle,57,A,15,Sun,May,2016,2015-16,17.8,21.8,7,4,5,10,3,16,5,0
813,2016-05-07,15:30,Worcester,19,Saracens,43,Sixways,Luke Pearce,62,A,15,Sat,May,2016,2015-16,24.0,23.8,14,12,5,17,2,19,5,0
812,2016-05-07,15:30,Wasps,38,London Irish,12,Ricoh Arena,Thomas Foley,50,H,15,Sat,May,2016,2015-16,30.8,12.0,13,7,5,14,2,28,5,1
811,2016-05-07,15:30,Newcastle,15,Sale,21,Kingston Park,Matthew Carley,36,A,15,Sat,May,2016,2015-16,19.8,18.8,9,11,5,9,2,22,5,0
810,2016-05-07,15:30,Harlequins,24,Exeter,62,Twickenham Stoop,Wayne Barnes,86,A,15,Sat,May,2016,2015-16,28.8,24.0,4,2,5,21,2,31,5,0
809,2016-05-07,15:30,Gloucester,20,Northampton,28,Kingsholm,JP Doyle,48,A,15,Sat,May,2016,2015-16,20.2,9.6,3,10,5,8,2,16,5,0
808,2016-05-07,15:30,Bath,38,Leicester,27,The Recreation Ground,Craig Maxwell-Keys,65,H,15,Sat,May,2016,2015-16,21.2,23.2,0,6,5,19,2,4,5,1
814,2016-05-21,12:30,Saracens,44,Leicester,17,Allianz Park,JP Doyle,61,H,12,Sat,May,2016,2015-16,24.2,15.2,12,6,5,2,2,16,5,1
815,2016-05-21,15:15,Exeter,34,Wasps,23,Sandy Park,Greg Garner,57,H,15,Sat,May,2016,2015-16,30.4,12.2,2,13,5,16,2,11,5,1
816,2016-05-28,15:00,Saracens,28,Exeter,20,Twickenham Stadium,Wayne Barnes,48,H,15,Sat,May,2016,2015-16,28.0,16.2,12,2,5,20,2,31,5,1
818,2016-09-02,20:00,Newcastle,19,Sale,17,Kingston Park,Greg Garner,36,H,20,Fri,Sep,2016,2016-17,17.6,20.2,9,11,8,9,0,11,6,1
817,2016-09-02,19:45,Gloucester,31,Leicester,38,Kingsholm,Wayne Barnes,69,A,19,Fri,Sep,2016,2016-17,18.6,14.0,3,6,8,8,0,31,6,0
820,2016-09-03,15:30,Northampton,14,Bath,18,Franklin's Gardens,JP Doyle,32,A,15,Sat,Sep,2016,2016-17,26.4,19.2,10,0,8,5,2,16,6,0
821,2016-09-03,16:30,Harlequins,21,Bristol,19,Twickenham Stadium,Luke Pearce,40,H,16,Sat,Sep,2016,2016-17,29.0,31.0,4,1,8,20,2,19,6,1
819,2016-09-03,14:00,Saracens,35,Worcester,3,Twickenham Stadium,Matthew Carley,38,H,14,Sat,Sep,2016,2016-17,30.6,16.2,12,14,8,20,2,22,6,1
822,2016-09-04,15:00,Wasps,25,Exeter,20,Ricoh Arena,Tom Foley,45,H,15,Sun,Sep,2016,2016-17,36.6,12.8,13,2,8,14,3,30,6,1
823,2016-09-09,19:45,Worcester,23,Gloucester,23,Sixways,Luke Pearce,46,D,19,Fri,Sep,2016,2016-17,25.0,29.2,14,3,8,17,0,19,6,0
824,2016-09-09,20:15,Sale,19,Harlequins,10,AJ Bell Stadium,Tom Foley,29,H,20,Fri,Sep,2016,2016-17,26.4,21.6,11,4,8,0,0,30,6,1
826,2016-09-10,15:00,Leicester,22,Wasps,34,Welford Road,Greg Garner,56,A,15,Sat,Sep,2016,2016-17,33.0,21.4,6,13,8,23,2,11,6,0
825,2016-09-10,15:00,Bath,58,Newcastle,5,Recreation Ground,Ian Tempest,63,H,15,Sat,Sep,2016,2016-17,25.2,23.8,0,9,8,11,2,15,6,1
828,2016-09-11,15:00,Exeter,13,Saracens,34,Sandy Park,JP Doyle,47,A,15,Sun,Sep,2016,2016-17,32.0,13.4,2,12,8,16,3,16,6,0
829,2016-09-16,19:45,Sale,13,Gloucester,26,AJ Bell Stadium,Ian Tempest,39,A,19,Fri,Sep,2016,2016-17,23.0,16.4,11,3,8,0,0,15,6,0
832,2016-09-17,15:00,Saracens,27,Northampton,12,Allianz Park,Greg Garner,39,H,15,Sat,Sep,2016,2016-17,30.4,13.2,12,10,8,2,2,11,6,1
830,2016-09-17,15:00,Bath,37,Worcester,22,Recreation Ground,Craig Maxwell-Keys,59,H,15,Sat,Sep,2016,2016-17,31.8,21.4,0,14,8,11,2,4,6,1
831,2016-09-17,15:00,Exeter,36,Harlequins,25,Sandy Park,Matthew Carley,61,H,15,Sat,Sep,2016,2016-17,28.2,16.8,2,4,8,16,2,22,6,1
833,2016-09-18,14:30,Wasps,70,Bristol,22,Ricoh Arena,Tim Wigglesworth,92,H,14,Sun,Sep,2016,2016-17,33.2,14.8,13,1,8,14,3,29,6,1
834,2016-09-18,15:00,Newcastle,13,Leicester,14,Kingston Park,JP Doyle,27,A,15,Sun,Sep,2016,2016-17,16.2,18.6,9,6,8,9,3,16,6,0
836,2016-09-24,15:00,Gloucester,13,Newcastle,18,Kingsholm,David Sainsbury,31,A,15,Sat,Sep,2016,2016-17,18.4,20.4,3,9,8,8,2,8,6,0
838,2016-09-24,15:00,Northampton,15,Wasps,20,Franklin's Gardens,Luke Pearce,35,A,15,Sat,Sep,2016,2016-17,21.6,19.2,10,13,8,5,2,19,6,0
837,2016-09-24,15:00,Harlequins,17,Saracens,10,Twickenham Stoop,Craig Maxwell-Keys,27,H,15,Sat,Sep,2016,2016-17,28.2,31.0,4,12,8,21,2,4,6,1
839,2016-09-24,15:00,Worcester,34,Sale,34,Sixways,JP Doyle,68,D,15,Sat,Sep,2016,2016-17,23.4,29.2,14,11,8,17,2,16,6,0
840,2016-09-25,15:00,Leicester,34,Bath,14,Welford Road,Matthew Carley,48,H,15,Sun,Sep,2016,2016-17,28.0,24.2,6,0,8,23,3,22,6,1
842,2016-09-30,19:45,Northampton,20,Exeter,19,Franklin's Gardens,Matthew Carley,39,H,19,Fri,Sep,2016,2016-17,19.4,21.0,10,2,8,5,0,22,6,1
844,2016-10-01,15:00,Gloucester,6,Bath,15,Kingsholm,JP Doyle,21,A,15,Sat,Oct,2016,2016-17,18.4,22.0,3,0,7,8,2,16,6,0
843,2016-10-01,14:30,Sale,34,Leicester,30,AJ Bell Stadium,Craig Maxwell-Keys,64,H,14,Sat,Oct,2016,2016-17,19.8,17.0,11,6,7,0,2,4,6,1
845,2016-10-02,14:30,Wasps,47,Harlequins,18,Ricoh Arena,Greg Garner,65,H,14,Sun,Oct,2016,2016-17,40.0,14.4,13,4,7,14,3,11,6,1
846,2016-10-02,15:00,Worcester,11,Newcastle,9,Sixways,Tom Foley,20,H,15,Sun,Oct,2016,2016-17,24.6,32.0,14,9,7,17,3,30,6,1
847,2016-10-07,19:45,Bath,30,Sale,3,Recreation Ground,Tom Foley,33,H,19,Fri,Oct,2016,2016-17,35.0,22.0,0,11,7,11,0,30,6,1
850,2016-10-08,15:00,Leicester,34,Worcester,13,Welford Road,Tim Wigglesworth,47,H,15,Sat,Oct,2016,2016-17,28.6,21.6,6,14,7,23,2,29,6,1
848,2016-10-08,15:00,Exeter,27,Gloucester,27,Sandy Park,Greg Garner,54,D,15,Sat,Oct,2016,2016-17,31.4,19.4,2,3,7,16,2,11,6,0
849,2016-10-08,15:00,Harlequins,20,Northampton,9,Twickenham Stoop,Ian Tempest,29,H,15,Sat,Oct,2016,2016-17,24.6,27.4,4,10,7,21,2,15,6,1
851,2016-10-08,15:00,Newcastle,19,Bristol,14,Kingston Park,Wayne Barnes,33,H,15,Sat,Oct,2016,2016-17,16.0,18.4,9,1,7,9,2,31,6,1
852,2016-10-09,15:00,Saracens,30,Wasps,14,Allianz Park,Matthew Carley,44,H,15,Sun,Oct,2016,2016-17,31.4,13.2,12,13,7,2,3,22,6,1
853,2016-10-28,19:45,Northampton,23,Gloucester,20,Franklin's Gardens,Tom Foley,43,H,19,Fri,Oct,2016,2016-17,17.6,20.2,10,3,7,5,0,30,6,1
855,2016-10-29,15:00,Saracens,24,Leicester,10,Allianz Park,Wayne Barnes,34,H,15,Sat,Oct,2016,2016-17,32.8,13.2,12,6,7,2,2,31,6,1
854,2016-10-29,15:00,Harlequins,36,Worcester,14,Twickenham Stoop,Luke Pearce,50,H,15,Sat,Oct,2016,2016-17,25.6,25.0,4,14,7,21,2,19,6,1
856,2016-10-30,14:30,Wasps,31,Newcastle,6,Ricoh Arena,Craig Maxwell-Keys,37,H,14,Sun,Oct,2016,2016-17,41.6,15.6,13,9,7,14,3,4,6,1
858,2016-10-30,15:00,Exeter,10,Bath,13,Sandy Park,Ian Tempest,23,A,15,Sun,Oct,2016,2016-17,26.8,22.4,2,0,7,16,3,15,6,0
860,2016-11-18,19:45,Worcester,17,Northampton,18,Sixways,Greg MacDonald,35,A,19,Fri,Nov,2016,2016-17,24.4,32.6,14,10,6,17,0,12,6,0
861,2016-11-18,20:00,Newcastle,19,Exeter,32,Kingston Park,Tim Wigglesworth,51,A,20,Fri,Nov,2016,2016-17,15.8,14.4,9,2,6,9,0,29,6,0
859,2016-11-18,19:45,Bath,16,Bristol,9,Recreation Ground,Ian Tempest,25,H,19,Fri,Nov,2016,2016-17,39.0,16.6,0,1,6,11,0,15,6,1
862,2016-11-19,15:00,Gloucester,36,Wasps,18,Kingsholm,Dean Richards,54,H,15,Sat,Nov,2016,2016-17,17.2,21.6,3,13,6,8,2,9,6,1
863,2016-11-20,13:00,Sale,13,Saracens,28,AJ Bell Stadium,Andrew Jackson,41,A,13,Sun,Nov,2016,2016-17,21.2,19.0,11,12,6,0,3,0,6,0
864,2016-11-20,15:00,Leicester,25,Harlequins,6,Welford Road,Craig Maxwell-Keys,31,H,15,Sun,Nov,2016,2016-17,31.2,21.6,6,4,6,23,3,4,6,1
866,2016-11-25,19:45,Northampton,16,Newcastle,22,Franklin's Gardens,Andrew Jackson,38,A,19,Fri,Nov,2016,2016-17,17.4,18.2,10,9,6,5,0,0,6,0
867,2016-11-26,16:30,Exeter,57,Worcester,22,Sandy Park,Matthew O’Grady,79,H,16,Sat,Nov,2016,2016-17,24.0,24.4,2,14,6,16,2,23,6,1
