date,time,team1Name,team1Score,team1Bps,team2Name,team2Score,team2Bps,venue,referee,totalScore,winner,extraTime,hour,day,month,year,season,team1Tries,team1Conversions,team1Penalties,team1DropGoals,team2Tries,team2Conversions,team2Penalties,team2DropGoals
01-Jan-17,15:00,Leicester,12,1,Saracens,16,0,Welford Road,JP Doyle,28,A,N,15,Sun,Jan,2017,2016-17,0,0,4,0,1,1,3,0
01-Jan-17,15:00,Saracens,16,0,Leicester,12,1,Welford Road,JP Doyle,28,A,N,15,Sun,Jan,2017,2016-17,1,1,3,0,0,0,4,0
01-Jan-17,15:00,Worcester,24,0,Harlequins,17,1,Sixways,Luke Pearce,41,H,N,15,Sun,Jan,2017,2016-17,2,1,4,0,2,2,1,0
01-Jan-17,15:00,Harlequins,17,1,Worcester,24,0,Sixways,Luke Pearce,41,H,N,15,Sun,Jan,2017,2016-17,2,2,1,0,2,1,4,0
06-Jan-17,19:45,Newcastle,24,0,Bath,22,1,Kingston Park,Greg Garner,46,H,N,19,Fri,Jan,2017,2016-17,3,3,1,0,3,2,1,0
06-Jan-17,19:45,Bath,22,1,Newcastle,24,0,Kingston Park,Greg Garner,46,H,N,19,Fri,Jan,2017,2016-17,3,2,1,0,3,3,1,0
07-Jan-17,15:00,Saracens,13,0,Exeter,13,0,Allianz Park,Ian Tempest,26,D,N,15,Sat,Jan,2017,2016-17,1,1,2,0,1,1,2,0
07-Jan-17,15:00,Exeter,13,0,Saracens,13,0,Allianz Park,Ian Tempest,26,D,N,15,Sat,Jan,2017,2016-17,1,1,2,0,1,1,2,0
07-Jan-17,15:00,Northampton,32,1,Bristol,26,1,Franklin's Gardens,Andrew Jackson,58,H,N,15,Sat,Jan,2017,2016-17,4,3,1,1,2,2,4,0
07-Jan-17,15:00,Bristol,26,1,Northampton,32,1,Franklin's Gardens,Andrew Jackson,58,H,N,15,Sat,Jan,2017,2016-17,2,2,4,0,4,3,1,1
07-Jan-17,15:00,Harlequins,29,0,Sale,26,1,Twickenham Stoop,JP Doyle,55,H,N,15,Sat,Jan,2017,2016-17,2,2,5,0,3,1,3,0
07-Jan-17,15:00,Sale,26,1,Harlequins,29,0,Twickenham Stoop,JP Doyle,55,H,N,15,Sat,Jan,2017,2016-17,3,1,3,0,2,2,5,0
07-Jan-17,15:00,Gloucester,55,1,Worcester,19,0,Kingsholm,Wayne Barnes,74,H,N,15,Sat,Jan,2017,2016-17,7,7,2,0,3,2,0,0
07-Jan-17,15:00,Worcester,19,0,Gloucester,55,1,Kingsholm,Wayne Barnes,74,H,N,15,Sat,Jan,2017,2016-17,3,2,0,0,7,7,2,0
08-Jan-17,15:00,Wasps,22,0,Leicester,16,1,Ricoh Arena,Craig Maxwell-Keys,38,H,N,15,Sun,Jan,2017,2016-17,3,2,1,0,1,1,3,0
08-Jan-17,15:00,Leicester,16,1,Wasps,22,0,Ricoh Arena,Craig Maxwell-Keys,38,H,N,15,Sun,Jan,2017,2016-17,1,1,3,0,3,2,1,0
10-Feb-17,19:45,Bath,32,1,Northampton,30,1,Recreation Ground,Wayne Barnes,62,H,N,19,Fri,Feb,2017,2016-17,4,3,2,0,3,3,3,0
10-Feb-17,19:45,Northampton,30,1,Bath,32,1,Recreation Ground,Wayne Barnes,62,H,N,19,Fri,Feb,2017,2016-17,3,3,3,0,4,3,2,0
10-Feb-17,19:45,Bristol,8,0,Harlequins,42,1,Ashton Gate,Matthew Carley,50,A,N,19,Fri,Feb,2017,2016-17,1,0,1,0,5,4,3,0
10-Feb-17,19:45,Harlequins,42,1,Bristol,8,0,Ashton Gate,Matthew Carley,50,A,N,19,Fri,Feb,2017,2016-17,5,4,3,0,1,0,1,0
10-Feb-17,20:15,Sale,26,0,Newcastle,24,2,AJ Bell Stadium,Craig Maxwell-Keys,50,H,N,20,Fri,Feb,2017,2016-17,3,1,3,0,4,2,0,0
10-Feb-17,20:15,Newcastle,24,2,Sale,26,0,AJ Bell Stadium,Craig Maxwell-Keys,50,H,N,20,Fri,Feb,2017,2016-17,4,2,0,0,3,1,3,0
11-Feb-17,15:00,Leicester,34,1,Gloucester,9,0,Welford Road,Ian Tempest,43,H,N,15,Sat,Feb,2017,2016-17,4,4,2,0,0,0,3,0
11-Feb-17,15:00,Gloucester,9,0,Leicester,34,1,Welford Road,Ian Tempest,43,H,N,15,Sat,Feb,2017,2016-17,0,0,3,0,4,4,2,0
11-Feb-17,15:00,Worcester,24,0,Saracens,18,1,Sixways,Tom Foley,42,H,N,15,Sat,Feb,2017,2016-17,0,0,8,0,2,1,2,0
11-Feb-17,15:00,Saracens,18,1,Worcester,24,0,Sixways,Tom Foley,42,H,N,15,Sat,Feb,2017,2016-17,2,1,2,0,0,0,8,0
12-Feb-17,13:00,Exeter,35,1,Wasps,35,1,Sandy Park,Greg Garner,70,D,N,13,Sun,Feb,2017,2016-17,5,5,0,0,5,5,0,0
12-Feb-17,13:00,Wasps,35,1,Exeter,35,1,Sandy Park,Greg Garner,70,D,N,13,Sun,Feb,2017,2016-17,5,5,0,0,5,5,0,0
17-Feb-17,19:45,Gloucester,31,0,Saracens,23,0,Kingsholm,Wayne Barnes,54,H,N,19,Fri,Feb,2017,2016-17,3,2,4,0,2,2,3,0
17-Feb-17,19:45,Saracens,23,0,Gloucester,31,0,Kingsholm,Wayne Barnes,54,H,N,19,Fri,Feb,2017,2016-17,2,2,3,0,3,2,4,0
18-Feb-17,15:00,Bath,22,0,Harlequins,12,0,Recreation Ground,Craig Maxwell-Keys,34,H,N,15,Sat,Feb,2017,2016-17,1,1,5,0,2,1,0,0
18-Feb-17,15:00,Harlequins,12,0,Bath,22,0,Recreation Ground,Craig Maxwell-Keys,34,H,N,15,Sat,Feb,2017,2016-17,2,1,0,0,1,1,5,0
18-Feb-17,15:00,Leicester,50,1,Bristol,17,0,Welford Road,Tom Foley,67,H,N,15,Sat,Feb,2017,2016-17,8,5,0,0,2,2,1,0
18-Feb-17,15:00,Bristol,17,0,Leicester,50,1,Welford Road,Tom Foley,67,H,N,15,Sat,Feb,2017,2016-17,2,2,1,0,8,5,0,0
18-Feb-17,15:00,Worcester,32,1,Exeter,48,1,Sixways,JP Doyle,80,A,N,15,Sat,Feb,2017,2016-17,4,3,2,0,7,5,1,0
18-Feb-17,15:00,Exeter,48,1,Worcester,32,1,Sixways,JP Doyle,80,A,N,15,Sat,Feb,2017,2016-17,7,5,1,0,4,3,2,0
19-Feb-17,15:00,Newcastle,46,1,Northampton,31,1,Kingston Park,Greg Garner,77,H,N,15,Sun,Feb,2017,2016-17,7,4,1,0,4,4,1,0
19-Feb-17,15:00,Northampton,31,1,Newcastle,46,1,Kingston Park,Greg Garner,77,H,N,15,Sun,Feb,2017,2016-17,4,4,1,0,7,4,1,0
19-Feb-17,15:00,Sale,34,1,Wasps,28,1,AJ Bell Stadium,Matthew Carley,62,H,N,15,Sun,Feb,2017,2016-17,4,4,2,0,3,2,3,0
19-Feb-17,15:00,Wasps,28,1,Sale,34,1,AJ Bell Stadium,Matthew Carley,62,H,N,15,Sun,Feb,2017,2016-17,3,2,3,0,4,4,2,0
24-Feb-17,19:45,Harlequins,18,0,Leicester,27,0,Twickenham Stoop,Dean Richards,45,A,N,19,Fri,Feb,2017,2016-17,2,1,2,0,3,3,2,0
24-Feb-17,19:45,Leicester,27,0,Harlequins,18,0,Twickenham Stoop,Dean Richards,45,A,N,19,Fri,Feb,2017,2016-17,3,3,2,0,2,1,2,0
25-Feb-17,14:45,Saracens,29,0,Sale,18,0,Allianz Park,Tim Wigglesworth,47,H,N,14,Sat,Feb,2017,2016-17,3,1,4,0,2,1,2,0
25-Feb-17,14:45,Sale,18,0,Saracens,29,0,Allianz Park,Tim Wigglesworth,47,H,N,14,Sat,Feb,2017,2016-17,2,1,2,0,3,1,4,0
25-Feb-17,15:00,Exeter,36,1,Newcastle,14,0,Sandy Park,Ian Tempest,50,H,N,15,Sat,Feb,2017,2016-17,5,4,1,0,2,2,0,0
25-Feb-17,15:00,Newcastle,14,0,Exeter,36,1,Sandy Park,Ian Tempest,50,H,N,15,Sat,Feb,2017,2016-17,2,2,0,0,5,4,1,0
25-Feb-17,15:00,Northampton,24,0,Worcester,14,0,Franklin's Gardens,Craig Maxwell-Keys,38,H,N,15,Sat,Feb,2017,2016-17,3,3,1,0,2,2,0,0
25-Feb-17,15:00,Worcester,14,0,Northampton,24,0,Franklin's Gardens,Craig Maxwell-Keys,38,H,N,15,Sat,Feb,2017,2016-17,2,2,0,0,3,3,1,0
26-Feb-17,13:00,Bristol,12,0,Bath,11,1,Ashton Gate,Greg Garner,23,H,N,13,Sun,Feb,2017,2016-17,0,0,3,1,1,0,2,0
26-Feb-17,13:00,Bath,11,1,Bristol,12,0,Ashton Gate,Greg Garner,23,H,N,13,Sun,Feb,2017,2016-17,1,0,2,0,0,0,3,1
26-Feb-17,13:00,Wasps,35,1,Gloucester,22,0,Ricoh Arena,Andrew Jackson,57,H,N,13,Sun,Feb,2017,2016-17,5,2,2,0,3,2,1,0
26-Feb-17,13:00,Gloucester,22,0,Wasps,35,1,Ricoh Arena,Andrew Jackson,57,H,N,13,Sun,Feb,2017,2016-17,3,2,1,0,5,2,2,0
03-Mar-17,19:45,Leicester,15,0,Exeter,34,1,Welford Road,Matthew Carley,49,A,N,19,Fri,Mar,2017,2016-17,2,1,1,0,4,4,2,0
03-Mar-17,19:45,Exeter,34,1,Leicester,15,0,Welford Road,Matthew Carley,49,A,N,19,Fri,Mar,2017,2016-17,4,4,2,0,2,1,1,0
03-Mar-17,20:15,Sale,12,0,Northampton,32,1,AJ Bell Stadium,Tom Foley,44,A,N,20,Fri,Mar,2017,2016-17,2,1,0,0,4,3,2,0
03-Mar-17,20:15,Northampton,32,1,Sale,12,0,AJ Bell Stadium,Tom Foley,44,A,N,20,Fri,Mar,2017,2016-17,4,3,2,0,2,1,0,0
04-Mar-17,15:00,Bath,3,0,Wasps,24,0,Recreation Ground,JP Doyle,27,A,N,15,Sat,Mar,2017,2016-17,0,0,1,0,3,3,1,0
04-Mar-17,15:00,Wasps,24,0,Bath,3,0,Recreation Ground,JP Doyle,27,A,N,15,Sat,Mar,2017,2016-17,3,3,1,0,0,0,1,0
04-Mar-17,15:00,Gloucester,27,1,Harlequins,30,1,Kingsholm,Greg Garner,57,A,N,15,Sat,Mar,2017,2016-17,3,3,2,0,4,2,2,0
04-Mar-17,15:00,Harlequins,30,1,Gloucester,27,1,Kingsholm,Greg Garner,57,A,N,15,Sat,Mar,2017,2016-17,4,2,2,0,3,3,2,0
05-Mar-17,14:00,Newcastle,27,1,Saracens,35,1,Kingston Park,Craig Maxwell-Keys,62,A,N,14,Sun,Mar,2017,2016-17,3,3,2,0,5,2,2,0
05-Mar-17,14:00,Saracens,35,1,Newcastle,27,1,Kingston Park,Craig Maxwell-Keys,62,A,N,14,Sun,Mar,2017,2016-17,5,2,2,0,3,3,2,0
05-Mar-17,15:00,Worcester,41,1,Bristol,24,0,Sixways,Wayne Barnes,65,H,N,15,Sun,Mar,2017,2016-17,6,4,1,0,3,3,1,0
05-Mar-17,15:00,Bristol,24,0,Worcester,41,1,Sixways,Wayne Barnes,65,H,N,15,Sun,Mar,2017,2016-17,3,3,1,0,6,4,1,0
24-Mar-17,19:45,Bristol,14,0,Gloucester,32,1,Ashton Gate,JP Doyle,46,A,N,19,Fri,Mar,2017,2016-17,1,0,3,0,4,3,2,0
24-Mar-17,19:45,Gloucester,32,1,Bristol,14,0,Ashton Gate,JP Doyle,46,A,N,19,Fri,Mar,2017,2016-17,4,3,2,0,1,0,3,0
25-Mar-17,15:00,Exeter,30,1,Sale,25,1,Sandy Park,Craig Maxwell-Keys,55,H,N,15,Sat,Mar,2017,2016-17,4,2,2,0,1,1,6,0
25-Mar-17,15:00,Sale,25,1,Exeter,30,1,Sandy Park,Craig Maxwell-Keys,55,H,N,15,Sat,Mar,2017,2016-17,1,1,6,0,4,2,2,0
25-Mar-17,15:00,Harlequins,53,1,Newcastle,17,0,Twickenham Stoop,Tom Foley,70,H,N,15,Sat,Mar,2017,2016-17,7,6,2,0,2,2,1,0
25-Mar-17,15:00,Newcastle,17,0,Harlequins,53,1,Twickenham Stoop,Tom Foley,70,H,N,15,Sat,Mar,2017,2016-17,2,2,1,0,7,6,2,0
25-Mar-17,15:00,Northampton,31,1,Leicester,36,0,Franklin's Gardens,Greg Garner,67,A,N,15,Sat,Mar,2017,2016-17,3,2,4,0,3,3,5,0
25-Mar-17,15:00,Leicester,36,0,Northampton,31,1,Franklin's Gardens,Greg Garner,67,A,N,15,Sat,Mar,2017,2016-17,3,3,5,0,3,2,4,0
26-Mar-17,14:30,Wasps,40,1,Worcester,33,2,Ricoh Arena,Luke Pearce,73,H,N,14,Sun,Mar,2017,2016-17,6,5,0,0,5,4,0,0
26-Mar-17,14:30,Worcester,33,2,Wasps,40,1,Ricoh Arena,Luke Pearce,73,H,N,14,Sun,Mar,2017,2016-17,5,4,0,0,6,5,0,0
26-Mar-17,15:00,Saracens,53,1,Bath,10,0,Allianz Park,Wayne Barnes,63,H,N,15,Sun,Mar,2017,2016-17,8,5,1,0,1,1,1,0
26-Mar-17,15:00,Bath,10,0,Saracens,53,1,Allianz Park,Wayne Barnes,63,H,N,15,Sun,Mar,2017,2016-17,1,1,1,0,8,5,1,0
07-Apr-17,19:45,Sale,36,1,Worcester,26,1,AJ Bell Stadium,Matthew Carley,62,H,N,19,Fri,Apr,2017,2016-17,5,4,1,0,4,3,0,0
07-Apr-17,19:45,Worcester,26,1,Sale,36,1,AJ Bell Stadium,Matthew Carley,62,H,N,19,Fri,Apr,2017,2016-17,4,3,0,0,5,4,1,0
07-Apr-17,20:00,Newcastle,16,0,Gloucester,14,1,Kingston Park,Luke Pearce,30,H,N,20,Fri,Apr,2017,2016-17,1,1,3,0,2,2,0,0
07-Apr-17,20:00,Gloucester,14,1,Newcastle,16,0,Kingston Park,Luke Pearce,30,H,N,20,Fri,Apr,2017,2016-17,2,2,0,0,1,1,3,0
08-Apr-17,14:00,Bath,27,0,Leicester,21,1,Twickenham Stadium,JP Doyle,48,H,N,14,Sat,Apr,2017,2016-17,3,3,2,0,2,1,3,0
08-Apr-17,14:00,Leicester,21,1,Bath,27,0,Twickenham Stadium,JP Doyle,48,H,N,14,Sat,Apr,2017,2016-17,2,1,3,0,3,3,2,0
08-Apr-17,15:00,Exeter,38,1,Bristol,34,2,Sandy Park,Tom Foley,72,H,N,15,Sat,Apr,2017,2016-17,5,5,1,0,4,4,2,0
08-Apr-17,15:00,Bristol,34,2,Exeter,38,1,Sandy Park,Tom Foley,72,H,N,15,Sat,Apr,2017,2016-17,4,4,2,0,5,5,1,0
08-Apr-17,16:30,Saracens,40,1,Harlequins,19,0,Wembley Stadium,Ian Tempest,59,H,N,16,Sat,Apr,2017,2016-17,4,4,4,0,1,1,4,0
08-Apr-17,16:30,Harlequins,19,0,Saracens,40,1,Wembley Stadium,Ian Tempest,59,H,N,16,Sat,Apr,2017,2016-17,1,1,4,0,4,4,4,0
09-Apr-17,14:30,Wasps,32,1,Northampton,30,2,Ricoh Arena,Craig Maxwell-Keys,62,H,N,14,Sun,Apr,2017,2016-17,4,3,2,0,5,1,1,0
09-Apr-17,14:30,Northampton,30,2,Wasps,32,1,Ricoh Arena,Craig Maxwell-Keys,62,H,N,14,Sun,Apr,2017,2016-17,5,1,1,0,4,3,2,0
14-Apr-17,19:45,Harlequins,26,0,Exeter,39,1,Twickenham Stoop,Wayne Barnes,65,A,N,19,Fri,Apr,2017,2016-17,3,1,3,0,5,4,2,0
14-Apr-17,19:45,Exeter,39,1,Harlequins,26,0,Twickenham Stoop,Wayne Barnes,65,A,N,19,Fri,Apr,2017,2016-17,5,4,2,0,3,1,3,0
15-Apr-17,15:00,Gloucester,39,1,Sale,30,1,Kingsholm,Tom Foley,69,H,N,15,Sat,Apr,2017,2016-17,5,4,2,0,4,2,2,0
15-Apr-17,15:00,Sale,30,1,Gloucester,39,1,Kingsholm,Tom Foley,69,H,N,15,Sat,Apr,2017,2016-17,4,2,2,0,5,4,2,0
15-Apr-17,15:00,Leicester,30,1,Newcastle,3,0,Welford Road,Ian Tempest,33,H,N,15,Sat,Apr,2017,2016-17,4,2,2,0,0,0,1,0
15-Apr-17,15:00,Newcastle,3,0,Leicester,30,1,Welford Road,Ian Tempest,33,H,N,15,Sat,Apr,2017,2016-17,0,0,1,0,4,2,2,0
15-Apr-17,15:00,Worcester,25,0,Bath,19,1,Sixways,Luke Pearce,44,H,N,15,Sat,Apr,2017,2016-17,3,2,2,0,1,1,4,0
15-Apr-17,15:00,Bath,19,1,Worcester,25,0,Sixways,Luke Pearce,44,H,N,15,Sat,Apr,2017,2016-17,1,1,4,0,3,2,2,0
16-Apr-17,15:00,Bristol,21,0,Wasps,36,1,Ashton Gate,Greg Garner,57,A,N,15,Sun,Apr,2017,2016-17,3,3,0,0,6,3,0,0
16-Apr-17,15:00,Wasps,36,1,Bristol,21,0,Ashton Gate,Greg Garner,57,A,N,15,Sun,Apr,2017,2016-17,6,3,0,0,3,3,0,0
16-Apr-17,15:00,Northampton,25,1,Saracens,27,0,Stadium mk,Matthew Carley,52,A,N,15,Sun,Apr,2017,2016-17,3,2,2,0,2,1,5,0
16-Apr-17,15:00,Saracens,27,0,Northampton,25,1,Stadium mk,Matthew Carley,52,A,N,15,Sun,Apr,2017,2016-17,2,1,5,0,3,2,2,0
28-Apr-17,19:45,Harlequins,32,0,Wasps,13,0,Twickenham Stoop,Wayne Barnes,45,H,N,19,Fri,Apr,2017,2016-17,2,2,6,0,1,1,2,0
28-Apr-17,19:45,Wasps,13,0,Harlequins,32,0,Twickenham Stoop,Wayne Barnes,45,H,N,19,Fri,Apr,2017,2016-17,1,1,2,0,2,2,6,0
28-Apr-17,20:00,Newcastle,16,0,Worcester,14,1,Kingston Park,Greg Garner,30,H,N,20,Fri,Apr,2017,2016-17,1,1,3,0,2,2,0,0
28-Apr-17,20:00,Worcester,14,1,Newcastle,16,0,Kingston Park,Greg Garner,30,H,N,20,Fri,Apr,2017,2016-17,2,2,0,0,1,1,3,0
29-Apr-17,15:00,Exeter,36,1,Northampton,12,0,Sandy Park,JP Doyle,48,H,N,15,Sat,Apr,2017,2016-17,6,3,0,0,2,1,0,0
29-Apr-17,15:00,Northampton,12,0,Exeter,36,1,Sandy Park,JP Doyle,48,H,N,15,Sat,Apr,2017,2016-17,2,1,0,0,6,3,0,0
29-Apr-17,15:00,Leicester,41,1,Sale,18,0,Welford Road,Craig Maxwell-Keys,59,H,N,15,Sat,Apr,2017,2016-17,5,5,2,0,2,1,2,0
29-Apr-17,15:00,Sale,18,0,Leicester,41,1,Welford Road,Craig Maxwell-Keys,59,H,N,15,Sat,Apr,2017,2016-17,2,1,2,0,5,5,2,0
29-Apr-17,15:00,Saracens,27,0,Bristol,9,0,Allianz Park,Andrew Jackson,36,H,N,15,Sat,Apr,2017,2016-17,4,2,1,0,0,0,3,0
29-Apr-17,15:00,Bristol,9,0,Saracens,27,0,Allianz Park,Andrew Jackson,36,H,N,15,Sat,Apr,2017,2016-17,0,0,3,0,4,2,1,0
30-Apr-17,15:00,Bath,44,1,Gloucester,20,0,Recreation Ground,Matthew Carley,64,H,N,15,Sun,Apr,2017,2016-17,6,4,2,0,3,1,1,0
30-Apr-17,15:00,Gloucester,20,0,Bath,44,1,Recreation Ground,Matthew Carley,64,H,N,15,Sun,Apr,2017,2016-17,3,1,1,0,6,4,2,0
06-May-17,16:00,Bristol,27,1,Newcastle,39,1,Ashton Gate,Luke Pearce,66,A,N,16,Sat,May,2017,2016-17,4,2,1,0,5,4,2,0
06-May-17,16:00,Newcastle,39,1,Bristol,27,1,Ashton Gate,Luke Pearce,66,A,N,16,Sat,May,2017,2016-17,5,4,2,0,4,2,1,0
06-May-17,16:00,Gloucester,20,0,Exeter,34,1,Kingsholm,Ian Tempest,54,A,N,16,Sat,May,2017,2016-17,3,1,1,0,4,4,2,0
06-May-17,16:00,Exeter,34,1,Gloucester,20,0,Kingsholm,Ian Tempest,54,A,N,16,Sat,May,2017,2016-17,4,4,2,0,3,1,1,0
06-May-17,16:00,Northampton,22,0,Harlequins,20,1,Franklin's Gardens,JP Doyle,42,H,N,16,Sat,May,2017,2016-17,3,2,1,0,2,2,2,0
06-May-17,16:00,Harlequins,20,1,Northampton,22,0,Franklin's Gardens,JP Doyle,42,H,N,16,Sat,May,2017,2016-17,2,2,2,0,3,2,1,0
06-May-17,16:00,Sale,27,0,Bath,24,1,AJ Bell Stadium,Greg Garner,51,H,N,16,Sat,May,2017,2016-17,3,3,2,0,3,3,1,0
06-May-17,16:00,Bath,24,1,Sale,27,0,AJ Bell Stadium,Greg Garner,51,H,N,16,Sat,May,2017,2016-17,3,3,1,0,3,3,2,0
06-May-17,16:00,Wasps,35,1,Saracens,15,0,Ricoh Arena,Wayne Barnes,50,H,N,16,Sat,May,2017,2016-17,5,2,2,0,2,1,1,0
06-May-17,16:00,Saracens,15,0,Wasps,35,1,Ricoh Arena,Wayne Barnes,50,H,N,16,Sat,May,2017,2016-17,2,1,1,0,5,2,2,0
06-May-17,16:00,Worcester,23,1,Leicester,28,0,Sixways,Tom Foley,51,A,N,16,Sat,May,2017,2016-17,3,1,2,0,1,1,6,1
06-May-17,16:00,Leicester,28,0,Worcester,23,1,Sixways,Tom Foley,51,A,N,16,Sat,May,2017,2016-17,1,1,6,1,3,1,2,0
20-May-17,14:30,Exeter,18,0,Saracens,16,0,Sandy Park,Wayne Barnes,34,H,N,14,Sat,May,2017,2016-17,2,1,2,0,2,0,2,0
20-May-17,14:30,Saracens,16,0,Exeter,18,0,Sandy Park,Wayne Barnes,34,H,N,14,Sat,May,2017,2016-17,2,0,2,0,2,1,2,0
20-May-17,17:15,Wasps,21,0,Leicester,20,0,Ricoh Arena,Matthew Carley,41,H,N,17,Sat,May,2017,2016-17,2,1,3,0,2,2,2,0
20-May-17,17:15,Leicester,20,0,Wasps,21,0,Ricoh Arena,Matthew Carley,41,H,N,17,Sat,May,2017,2016-17,2,2,2,0,2,1,3,0
27-May-17,14:30,Wasps,20,0,Exeter,23,0,Twickenham Stadium,JP Doyle,43,A,Y,14,Sat,May,2017,2016-17,2,2,2,0,2,2,3,0
27-May-17,14:30,Exeter,23,0,Wasps,20,0,Twickenham Stadium,JP Doyle,43,A,Y,14,Sat,May,2017,2016-17,2,2,3,0,2,2,2,0
01-Sep-17,19:45,Gloucester,28,1,Exeter,21,1,Kingsholm,Matthew Carley,49,H,N,19,Fri,Sep,2017,2017-18,4,4,0,0,3,3,0,0
01-Sep-17,19:45,Exeter,21,1,Gloucester,28,1,Kingsholm,Matthew Carley,49,H,N,19,Fri,Sep,2017,2017-18,3,3,0,0,4,4,0,0
01-Sep-17,19:45,Newcastle,35,1,Worcester,8,0,Kingston Park,Wayne Barnes,43,H,N,19,Fri,Sep,2017,2017-18,4,3,3,0,1,0,1,0
01-Sep-17,19:45,Worcester,8,0,Newcastle,35,1,Kingston Park,Wayne Barnes,43,H,N,19,Fri,Sep,2017,2017-18,1,0,1,0,4,3,3,0
02-Sep-17,14:00,Saracens,55,1,Northampton,24,0,Twickenham Stadium,Craig Maxwell-Keys,79,H,N,14,Sat,Sep,2017,2017-18,9,5,0,0,3,3,1,0
02-Sep-17,14:00,Northampton,24,0,Saracens,55,1,Twickenham Stadium,Craig Maxwell-Keys,79,H,N,14,Sat,Sep,2017,2017-18,3,3,1,0,9,5,0,0
02-Sep-16,15:00,Wasps,50,1,Sale,35,1,Ricoh Arena,JP Doyle,85,H,N,15,Fri,Sep,2016,2017-18,7,6,1,0,5,5,0,0
02-Sep-16,15:00,Sale,35,1,Wasps,50,1,Ricoh Arena,JP Doyle,85,H,N,15,Fri,Sep,2016,2017-18,5,5,0,0,7,6,1,0
02-Sep-17,16:45,London Irish,39,1,Harlequins,29,1,Twickenham Stadium,Tom Foley,68,H,N,16,Sat,Sep,2017,2017-18,4,2,5,0,4,3,1,0
02-Sep-17,16:45,Harlequins,29,1,London Irish,39,1,Twickenham Stadium,Tom Foley,68,H,N,16,Sat,Sep,2017,2017-18,4,3,1,0,4,2,5,0
03-Sep-17,15:00,Leicester,23,1,Bath,27,0,Welford Road,Luke Pearce,50,A,N,15,Sun,Sep,2017,2017-18,3,1,2,0,3,3,2,0
03-Sep-17,15:00,Bath,27,0,Leicester,23,1,Welford Road,Luke Pearce,50,A,N,15,Sun,Sep,2017,2017-18,3,3,2,0,3,1,2,0
08-Sep-17,19:45,Sale,12,1,Newcastle,13,0,AJ Bell Stadium,Andrew Jackson,25,A,N,19,Fri,Sep,2017,2017-18,0,0,4,0,1,0,2,0
08-Sep-17,19:45,Newcastle,13,0,Sale,12,1,AJ Bell Stadium,Andrew Jackson,25,A,N,19,Fri,Sep,2017,2017-18,1,0,2,0,0,0,4,0
09-Sep-17,14:00,Bath,31,0,Saracens,21,0,Recreation Ground,Wayne Barnes,52,H,N,14,Sat,Sep,2017,2017-18,3,2,2,2,2,0,3,0
09-Sep-17,14:00,Saracens,21,0,Bath,31,0,Recreation Ground,Wayne Barnes,52,H,N,14,Sat,Sep,2017,2017-18,2,0,3,0,3,2,2,2
09-Sep-17,15:00,Exeter,37,1,London Irish,7,0,Sandy Park,Craig Maxwell-Keys,44,H,N,15,Sat,Sep,2017,2017-18,5,2,2,0,1,1,0,0
09-Sep-17,15:00,London Irish,7,0,Exeter,37,1,Sandy Park,Craig Maxwell-Keys,44,H,N,15,Sat,Sep,2017,2017-18,1,1,0,0,5,2,2,0
09-Sep-17,15:00,Harlequins,28,0,Gloucester,17,0,Twickenham Stoop,Luke Pearce,45,H,N,15,Sat,Sep,2017,2017-18,3,2,3,0,2,2,1,0
09-Sep-17,15:00,Gloucester,17,0,Harlequins,28,0,Twickenham Stoop,Luke Pearce,45,H,N,15,Sat,Sep,2017,2017-18,2,2,1,0,3,2,3,0
09-Sep-17,16:30,Northampton,24,0,Leicester,11,0,Franklin's Gardens,JP Doyle,35,H,N,16,Sat,Sep,2017,2017-18,3,3,1,0,1,0,2,0
09-Sep-17,16:30,Leicester,11,0,Northampton,24,0,Franklin's Gardens,JP Doyle,35,H,N,16,Sat,Sep,2017,2017-18,1,0,2,0,3,3,1,0
10-Sep-17,15:00,Worcester,10,0,Wasps,24,0,Sixways,Tom Foley,34,A,N,15,Sun,Sep,2017,2017-18,1,1,1,0,3,3,1,0
10-Sep-17,15:00,Wasps,24,0,Worcester,10,0,Sixways,Tom Foley,34,A,N,15,Sun,Sep,2017,2017-18,3,3,1,0,1,1,1,0
15-Sep-17,19:45,Northampton,24,1,Bath,6,0,Franklin's Gardens,Tom Foley,30,H,N,19,Fri,Sep,2017,2017-18,4,2,0,0,0,0,2,0
15-Sep-17,19:45,Bath,6,0,Northampton,24,1,Franklin's Gardens,Tom Foley,30,H,N,19,Fri,Sep,2017,2017-18,0,0,2,0,4,2,0,0
15-Sep-17,19:45,Worcester,10,0,Exeter,41,1,Sixways,Ian Tempest,51,A,N,19,Fri,Sep,2017,2017-18,1,1,1,0,5,5,2,0
15-Sep-17,19:45,Exeter,41,1,Worcester,10,0,Sixways,Ian Tempest,51,A,N,19,Fri,Sep,2017,2017-18,5,5,2,0,1,1,1,0
15-Sep-17,20:00,Sale,36,1,London Irish,7,0,AJ Bell Stadium,Wayne Barnes,43,H,N,20,Fri,Sep,2017,2017-18,5,4,1,0,1,0,0,0
15-Sep-17,20:00,London Irish,7,0,Sale,36,1,AJ Bell Stadium,Wayne Barnes,43,H,N,20,Fri,Sep,2017,2017-18,1,0,0,0,5,4,1,0
16-Sep-17,15:00,Leicester,24,0,Gloucester,10,0,Welford Road,Craig Maxwell-Keys,34,H,N,15,Sat,Sep,2017,2017-18,3,3,1,0,1,1,1,0
